,State,District,Crop,Season,Area (Hectare),TotalDistrictArea,TopTwoCropAreaPercent
28,Bihar, KATIHAR,Wheat,Rabi       ,30304.0,58392.0,0.518975202082477
29,Bihar, KATIHAR,Maize,Rabi       ,24458.0,58392.0,0.4188587477736676
30,Bihar, KHAGARIA,Wheat,Rabi       ,33893.0,70520.0,0.48061542824730574
31,Bihar, KHAGARIA,Maize,Rabi       ,32643.0,70520.0,0.4628899602949518
32,Bihar, KISHANGANJ,Wheat,Rabi       ,20445.0,25372.0,0.8058095538388775
33,Bihar, KISHANGANJ,Linseed,Rabi       ,2181.0,25372.0,0.0859609017814914
34,Bihar, LAKHISARAI,Wheat,Rabi       ,49743.0,70223.0,0.7083576605955314
35,Bihar, LAKHISARAI,Masoor,Rabi       ,8260.0,70223.0,0.11762527946684134
36,Bihar, MADHEPURA,Wheat,Rabi       ,35530.0,62703.0,0.5666395547262492
37,Bihar, MADHEPURA,Maize,Rabi       ,13753.0,62703.0,0.21933559797776822
38,Bihar, MADHUBANI,Wheat,Rabi       ,95184.0,106907.0,0.890343943801622
39,Bihar, MADHUBANI,Masoor,Rabi       ,8485.0,106907.0,0.07936804886490127
40,Bihar, MUNGER,Wheat,Rabi       ,15438.0,19464.0,0.7931565967940813
41,Bihar, MUNGER,Gram,Rabi       ,1188.0,19464.0,0.06103575832305795
42,Bihar, MUZAFFARPUR,Wheat,Rabi       ,94060.0,123963.0,0.7587747957051701
43,Bihar, MUZAFFARPUR,Maize,Rabi       ,19445.0,123963.0,0.15686132152335777
44,Bihar, NALANDA,Wheat,Rabi       ,69087.0,93089.0,0.7421607279055528
45,Bihar, NALANDA,Masoor,Rabi       ,15175.0,93089.0,0.1630160384148503
46,Bihar, NAWADA,Wheat,Rabi       ,59357.0,69225.0,0.8574503430841459
47,Bihar, NAWADA,Masoor,Rabi       ,4300.0,69225.0,0.062116287468400144
48,Bihar, PASHCHIM CHAMPARAN,Sugarcane,Whole Year ,125208.0,221009.0,0.566528964883783
49,Bihar, PASHCHIM CHAMPARAN,Wheat,Rabi       ,71592.0,221009.0,0.32393250953581076
50,Bihar, PATNA,Wheat,Rabi       ,61504.0,110777.0,0.5552055029473627
51,Bihar, PATNA,Masoor,Rabi       ,28331.0,110777.0,0.25574803433925813
52,Bihar, PURBI CHAMPARAN,Wheat,Rabi       ,102596.0,131164.0,0.7821963343600378
53,Bihar, PURBI CHAMPARAN,Sugarcane,Whole Year ,16264.0,131164.0,0.12399743832149066
54,Bihar, PURNIA,Wheat,Rabi       ,42075.0,60458.0,0.6959376757418373
55,Bihar, PURNIA,Maize,Rabi       ,11530.0,60458.0,0.19071090674517846
56,Bihar, ROHTAS,Wheat,Rabi       ,131899.0,149558.0,0.8819254068655639
57,Bihar, ROHTAS,Masoor,Rabi       ,5225.0,149558.0,0.03493627890183073
58,Bihar, SAHARSA,Wheat,Rabi       ,44179.0,58765.0,0.7517910320769166
59,Bihar, SAHARSA,Maize,Rabi       ,13183.0,58765.0,0.22433421254147878
60,Bihar, SAMASTIPUR,Wheat,Rabi       ,61695.0,101087.0,0.61031586653081
61,Bihar, SAMASTIPUR,Maize,Rabi       ,28564.0,101087.0,0.2825684806157073
62,Bihar, SARAN,Wheat,Rabi       ,78359.0,87685.0,0.8936420140274848
63,Bihar, SARAN,Maize,Rabi       ,5388.0,87685.0,0.061447225865313336
64,Bihar, SHEIKHPURA,Wheat,Rabi       ,21138.0,28450.0,0.7429876977152899
65,Bihar, SHEIKHPURA,Masoor,Rabi       ,3004.0,28450.0,0.10558875219683655
66,Bihar, SHEOHAR,Wheat,Rabi       ,16406.0,22360.0,0.7337209302325581
67,Bihar, SHEOHAR,Sugarcane,Whole Year ,3383.0,22360.0,0.1512969588550984
68,Bihar, SITAMARHI,Wheat,Rabi       ,62532.0,94304.0,0.6630895826263997
69,Bihar, SITAMARHI,Sugarcane,Whole Year ,21590.0,94304.0,0.228940447913132
70,Bihar, SIWAN,Wheat,Rabi       ,94471.0,106777.0,0.8847504612416531
71,Bihar, SIWAN,Sugarcane,Whole Year ,5778.0,106777.0,0.054112777096191125
72,Bihar, SUPAUL,Wheat,Rabi       ,50420.0,62600.0,0.8054313099041533
73,Bihar, SUPAUL,Sunflower,Rabi       ,4320.0,62600.0,0.06900958466453674
74,Bihar, VAISHALI,Wheat,Rabi       ,47360.0,59459.0,0.7965152457996266
75,Bihar, VAISHALI,Maize,Rabi       ,6633.0,59459.0,0.11155586202257017
76,Chhattisgarh, BASTAR,Gram,Rabi       ,928.0,3564.0,0.26038159371492703
77,Chhattisgarh, BASTAR,Wheat,Rabi       ,672.0,3564.0,0.18855218855218855
78,Chhattisgarh, BIJAPUR,Moong(Green Gram),Rabi       ,418.0,924.0,0.4523809523809524
79,Chhattisgarh, BIJAPUR,Horse-gram,Rabi       ,235.0,924.0,0.25432900432900435
80,Chhattisgarh, BILASPUR,Khesari,Rabi       ,92179.0,130531.0,0.7061847377251381
81,Chhattisgarh, BILASPUR,Gram,Rabi       ,18398.0,130531.0,0.14094736116324857
82,Chhattisgarh, DANTEWADA,Moong(Green Gram),Rabi       ,309.0,439.0,0.7038724373576309
83,Chhattisgarh, DANTEWADA,Sweet potato,Whole Year ,80.0,439.0,0.18223234624145787
84,Chhattisgarh, DHAMTARI,Khesari,Rabi       ,21007.0,32959.0,0.6373676385812677
85,Chhattisgarh, DHAMTARI,Gram,Rabi       ,5531.0,32959.0,0.16781455748050608
86,Chhattisgarh, DURG,Khesari,Rabi       ,103023.0,246971.0,0.4171461426645234
87,Chhattisgarh, DURG,Gram,Rabi       ,101151.0,246971.0,0.40956630535568955
88,Chhattisgarh, JANJGIRCHAMPA,Khesari,Rabi       ,21045.0,27535.0,0.7642999818412929
89,Chhattisgarh, JANJGIRCHAMPA,Wheat,Rabi       ,2708.0,27535.0,0.09834755765389504
90,Chhattisgarh, JASHPUR,Potato,Whole Year ,2059.0,8211.0,0.25076117403483134
91,Chhattisgarh, JASHPUR,Wheat,Rabi       ,1183.0,8211.0,0.14407502131287298
92,Chhattisgarh, KABIRDHAM,Gram,Rabi       ,64206.0,83301.0,0.7707710591709583
93,Chhattisgarh, KABIRDHAM,Wheat,Rabi       ,6259.0,83301.0,0.07513715321544759
94,Chhattisgarh, KANKER,Peas & beans (Pulses),Rabi       ,1569.0,5972.0,0.26272605492297385
95,Chhattisgarh, KANKER,Khesari,Rabi       ,1520.0,5972.0,0.25452109845947757
96,Chhattisgarh, KORBA,Khesari,Rabi       ,2818.0,6416.0,0.439214463840399
97,Chhattisgarh, KORBA,Linseed,Rabi       ,1444.0,6416.0,0.22506234413965087
98,Chhattisgarh, KOREA,Wheat,Rabi       ,3583.0,6989.0,0.51266275575905
99,Chhattisgarh, KOREA,Linseed,Rabi       ,1271.0,6989.0,0.181857204177994
100,Chhattisgarh, MAHASAMUND,Khesari,Rabi       ,5940.0,8531.0,0.6962841401945845
101,Chhattisgarh, MAHASAMUND,Wheat,Rabi       ,1328.0,8531.0,0.15566756534990037
102,Chhattisgarh, NARAYANPUR,Peas & beans (Pulses),Rabi       ,94.0,251.0,0.3745019920318725
103,Chhattisgarh, NARAYANPUR,Gram,Rabi       ,76.0,251.0,0.30278884462151395
104,Chhattisgarh, RAIGARH,Wheat,Rabi       ,2272.0,10625.0,0.21383529411764707
105,Chhattisgarh, RAIGARH,Khesari,Rabi       ,2144.0,10625.0,0.20178823529411766
106,Chhattisgarh, RAIPUR,Khesari,Rabi       ,64453.0,91938.0,0.7010485327068242
107,Chhattisgarh, RAIPUR,Wheat,Rabi       ,8646.0,91938.0,0.09404163675520459
108,Chhattisgarh, RAJNANDGAON,Gram,Rabi       ,45901.0,108974.0,0.4212105639877402
109,Chhattisgarh, RAJNANDGAON,Khesari,Rabi       ,38186.0,108974.0,0.35041386018683357
110,Chhattisgarh, SURGUJA,Wheat,Rabi       ,20077.0,49551.0,0.40517850295654984
111,Chhattisgarh, SURGUJA,Linseed,Rabi       ,9313.0,49551.0,0.1879477709834312
112,Gujarat, AHMADABAD,Wheat,Rabi       ,230400.0,236200.0,0.9754445385266723
113,Gujarat, AHMADABAD,Gram,Rabi       ,4400.0,236200.0,0.018628281117696866
114,Gujarat, AMRELI,Wheat,Rabi       ,55000.0,58300.0,0.9433962264150944
115,Gujarat, AMRELI,Gram,Rabi       ,2400.0,58300.0,0.0411663807890223
116,Gujarat, ANAND,Tobacco,Rabi       ,62500.0,131600.0,0.4749240121580547
117,Gujarat, ANAND,Wheat,Rabi       ,58800.0,131600.0,0.44680851063829785
118,Gujarat, BANAS KANTHA,Wheat,Rabi       ,92900.0,169100.0,0.5493790656416322
119,Gujarat, BANAS KANTHA,Guar seed,Whole Year ,43100.0,169100.0,0.25487876995860437
120,Gujarat, BHARUCH,Sugarcane,Whole Year ,20800.0,56300.0,0.369449378330373
121,Gujarat, BHARUCH,Wheat,Rabi       ,16800.0,56300.0,0.2984014209591474
122,Gujarat, BHAVNAGAR,Wheat,Rabi       ,31700.0,35600.0,0.8904494382022472
123,Gujarat, BHAVNAGAR,Gram,Rabi       ,2600.0,35600.0,0.07303370786516854
124,Gujarat, DANG,Other  Rabi pulses,Rabi       ,2800.0,6700.0,0.417910447761194
125,Gujarat, DANG,Wheat,Rabi       ,2400.0,6700.0,0.3582089552238806
126,Gujarat, DOHAD,Gram,Rabi       ,50200.0,86600.0,0.5796766743648961
127,Gujarat, DOHAD,Wheat,Rabi       ,33300.0,86600.0,0.384526558891455
128,Gujarat, GANDHINAGAR,Wheat,Rabi       ,35900.0,46700.0,0.7687366167023555
129,Gujarat, GANDHINAGAR,Potato,Whole Year ,5200.0,46700.0,0.11134903640256959
130,Gujarat, JAMNAGAR,Wheat,Rabi       ,60400.0,86000.0,0.7023255813953488
131,Gujarat, JAMNAGAR,Gram,Rabi       ,24000.0,86000.0,0.27906976744186046
132,Gujarat, JUNAGADH,Wheat,Rabi       ,210000.0,257600.0,0.8152173913043478
133,Gujarat, JUNAGADH,Maize,Rabi       ,24600.0,257600.0,0.09549689440993789
134,Gujarat, KACHCHH,Guar seed,Whole Year ,59600.0,95200.0,0.6260504201680672
135,Gujarat, KACHCHH,Wheat,Rabi       ,34800.0,95200.0,0.36554621848739494
136,Gujarat, KHEDA,Wheat,Rabi       ,100400.0,123100.0,0.8155970755483347
137,Gujarat, KHEDA,Tobacco,Rabi       ,11500.0,123100.0,0.0934199837530463
138,Gujarat, MAHESANA,Wheat,Rabi       ,75300.0,92600.0,0.8131749460043196
139,Gujarat, MAHESANA,Guar seed,Whole Year ,6000.0,92600.0,0.06479481641468683
140,Gujarat, NARMADA,Sugarcane,Whole Year ,11700.0,22900.0,0.5109170305676856
141,Gujarat, NARMADA,Maize,Rabi       ,4300.0,22900.0,0.18777292576419213
142,Gujarat, NAVSARI,Sugarcane,Whole Year ,22000.0,30000.0,0.7333333333333333
143,Gujarat, NAVSARI,Other  Rabi pulses,Rabi       ,4400.0,30000.0,0.14666666666666667
144,Gujarat, PANCH MAHALS,Wheat,Rabi       ,18100.0,31100.0,0.5819935691318328
145,Gujarat, PANCH MAHALS,Gram,Rabi       ,9800.0,31100.0,0.31511254019292606
146,Gujarat, PATAN,Wheat,Rabi       ,47800.0,70300.0,0.6799431009957326
147,Gujarat, PATAN,Gram,Rabi       ,12200.0,70300.0,0.17354196301564723
148,Gujarat, PORBANDAR,Wheat,Rabi       ,34600.0,59900.0,0.5776293823038398
149,Gujarat, PORBANDAR,Jowar,Rabi       ,13400.0,59900.0,0.22370617696160267
150,Gujarat, RAJKOT,Wheat,Rabi       ,170200.0,179200.0,0.9497767857142857
151,Gujarat, RAJKOT,Gram,Rabi       ,8800.0,179200.0,0.049107142857142856
152,Gujarat, SABAR KANTHA,Wheat,Rabi       ,150100.0,167000.0,0.8988023952095808
153,Gujarat, SABAR KANTHA,Potato,Whole Year ,8800.0,167000.0,0.05269461077844311
154,Gujarat, SURAT,Sugarcane,Whole Year ,98900.0,108900.0,0.9081726354453628
155,Gujarat, SURAT,Wheat,Rabi       ,6200.0,108900.0,0.05693296602387511
156,Gujarat, SURENDRANAGAR,Wheat,Rabi       ,66100.0,89400.0,0.7393736017897091
157,Gujarat, SURENDRANAGAR,Gram,Rabi       ,21600.0,89400.0,0.24161073825503357
158,Gujarat, TAPI,Sugarcane,Whole Year ,10100.0,24800.0,0.40725806451612906
159,Gujarat, TAPI,Wheat,Rabi       ,5300.0,24800.0,0.21370967741935484
160,Gujarat, VADODARA,Maize,Rabi       ,63900.0,125100.0,0.5107913669064749
161,Gujarat, VADODARA,Wheat,Rabi       ,47500.0,125100.0,0.3796962430055955
162,Gujarat, VALSAD,Sugarcane,Whole Year ,8800.0,15100.0,0.5827814569536424
163,Gujarat, VALSAD,Other  Rabi pulses,Rabi       ,5500.0,15100.0,0.36423841059602646
164,Haryana, AMBALA,Wheat,Rabi       ,86795.0,98879.0,0.8777900261936306
165,Haryana, AMBALA,Sugarcane,Whole Year ,9608.0,98879.0,0.09716926748854661
166,Haryana, BHIWANI,Wheat,Rabi       ,158991.0,237795.0,0.6686053112975462
167,Haryana, BHIWANI,Gram,Rabi       ,67898.0,237795.0,0.28553165541748143
168,Haryana, FARIDABAD,Wheat,Rabi       ,31683.0,32492.0,0.9751015634617752
169,Haryana, FARIDABAD,Sugarcane,Whole Year ,809.0,32492.0,0.024898436538224794
170,Haryana, FATEHABAD,Wheat,Rabi       ,186622.0,191330.0,0.9753932995348351
171,Haryana, FATEHABAD,Barley,Rabi       ,3619.0,191330.0,0.018914963675325355
172,Haryana, GURGAON,Wheat,Rabi       ,50833.0,52113.0,0.9754379905205994
173,Haryana, GURGAON,Barley,Rabi       ,1277.0,52113.0,0.024504442269683187
174,Haryana, HISAR,Wheat,Rabi       ,221814.0,247850.0,0.894952592293726
175,Haryana, HISAR,Gram,Rabi       ,19090.0,247850.0,0.07702239257615494
176,Haryana, JHAJJAR,Wheat,Rabi       ,100978.0,106026.0,0.9523890366513874
177,Haryana, JHAJJAR,Barley,Rabi       ,2549.0,106026.0,0.02404127289532756
178,Haryana, JIND,Wheat,Rabi       ,215854.0,218871.0,0.9862156247287215
179,Haryana, JIND,Sugarcane,Whole Year ,2064.0,218871.0,0.00943021231684417
180,Haryana, KAITHAL,Wheat,Rabi       ,177464.0,179834.0,0.9868211795322352
181,Haryana, KAITHAL,Sugarcane,Whole Year ,1981.0,179834.0,0.011015714492253968
182,Haryana, KARNAL,Wheat,Rabi       ,170864.0,183836.0,0.929437106986662
183,Haryana, KARNAL,Sugarcane,Whole Year ,11587.0,183836.0,0.06302900411236102
184,Haryana, KURUKSHETRA,Wheat,Rabi       ,114241.0,130019.0,0.878648505218468
185,Haryana, KURUKSHETRA,Sugarcane,Whole Year ,8451.0,130019.0,0.06499819257185488
186,Haryana, MAHENDRAGARH,Wheat,Rabi       ,46017.0,58448.0,0.7873152203668218
187,Haryana, MAHENDRAGARH,Gram,Rabi       ,11065.0,58448.0,0.18931357788119355
188,Haryana, MEWAT,Wheat,Rabi       ,72167.0,74370.0,0.9703778405270943
189,Haryana, MEWAT,Barley,Rabi       ,917.0,74370.0,0.012330240688449644
190,Haryana, PALWAL,Wheat,Rabi       ,97589.0,100711.0,0.9690004071054801
191,Haryana, PALWAL,Sugarcane,Whole Year ,2129.0,100711.0,0.02113969675606438
192,Haryana, PANCHKULA,Wheat,Rabi       ,16270.0,16751.0,0.9712852964002149
193,Haryana, PANCHKULA,Potato,Whole Year ,296.0,16751.0,0.017670586830636978
194,Haryana, PANIPAT,Wheat,Rabi       ,86569.0,92790.0,0.9329561375148184
195,Haryana, PANIPAT,Sugarcane,Whole Year ,5827.0,92790.0,0.06279771527104214
196,Haryana, REWARI,Wheat,Rabi       ,50513.0,53435.0,0.9453167399644428
197,Haryana, REWARI,Peas & beans (Pulses),Rabi       ,1612.0,53435.0,0.03016749321605689
198,Haryana, ROHTAK,Wheat,Rabi       ,101635.0,110129.0,0.9228722679766456
199,Haryana, ROHTAK,Sugarcane,Whole Year ,5961.0,110129.0,0.05412743237476051
200,Haryana, SIRSA,Wheat,Rabi       ,289967.0,307247.0,0.943758604640566
201,Haryana, SIRSA,Gram,Rabi       ,9734.0,307247.0,0.03168135083499595
202,Haryana, SONIPAT,Wheat,Rabi       ,143694.0,149648.0,0.9602133005452795
203,Haryana, SONIPAT,Sugarcane,Whole Year ,5733.0,149648.0,0.0383099005666631
204,Haryana, YAMUNANAGAR,Wheat,Rabi       ,83403.0,111058.0,0.7509859712942787
205,Haryana, YAMUNANAGAR,Sugarcane,Whole Year ,25391.0,111058.0,0.22862828431990492
206,Madhya Pradesh, ALIRAJPUR,Wheat,Rabi       ,15612.0,26341.0,0.5926882046998975
207,Madhya Pradesh, ALIRAJPUR,Gram,Rabi       ,9160.0,26341.0,0.34774685850954784
208,Madhya Pradesh, ANUPPUR,Masoor,Rabi       ,21743.0,43450.0,0.5004142692750287
209,Madhya Pradesh, ANUPPUR,Wheat,Rabi       ,10883.0,43450.0,0.2504718066743383
210,Madhya Pradesh, ASHOKNAGAR,Gram,Rabi       ,123174.0,266384.0,0.46239263619436605
211,Madhya Pradesh, ASHOKNAGAR,Wheat,Rabi       ,110298.0,266384.0,0.4140563997837708
212,Madhya Pradesh, BALAGHAT,Linseed,Rabi       ,15521.0,56354.0,0.2754196685239734
213,Madhya Pradesh, BALAGHAT,Wheat,Rabi       ,15102.0,56354.0,0.26798452638676934
214,Madhya Pradesh, BARWANI,Wheat,Rabi       ,38103.0,47061.0,0.8096513036272073
215,Madhya Pradesh, BARWANI,Gram,Rabi       ,4828.0,47061.0,0.10259025520069696
216,Madhya Pradesh, BETUL,Wheat,Rabi       ,116097.0,171528.0,0.6768399328389534
217,Madhya Pradesh, BETUL,Gram,Rabi       ,40335.0,171528.0,0.23515111235483419
218,Madhya Pradesh, BHIND,Wheat,Rabi       ,89927.0,130896.0,0.6870110622173329
219,Madhya Pradesh, BHIND,Gram,Rabi       ,17253.0,130896.0,0.1318069306930693
220,Madhya Pradesh, BHOPAL,Wheat,Rabi       ,75338.0,116224.0,0.6482137940528634
221,Madhya Pradesh, BHOPAL,Gram,Rabi       ,36553.0,116224.0,0.3145047494493392
222,Madhya Pradesh, BURHANPUR,Wheat,Rabi       ,10790.0,17327.0,0.6227275350608876
223,Madhya Pradesh, BURHANPUR,Sugarcane,Whole Year ,3229.0,17327.0,0.18635655335603393
224,Madhya Pradesh, CHHATARPUR,Wheat,Rabi       ,140174.0,359587.0,0.3898194317369649
225,Madhya Pradesh, CHHATARPUR,Gram,Rabi       ,95219.0,359587.0,0.2648010078228635
226,Madhya Pradesh, CHHINDWARA,Wheat,Rabi       ,114454.0,181260.0,0.63143550700651
227,Madhya Pradesh, CHHINDWARA,Gram,Rabi       ,43287.0,181260.0,0.23881165177093677
228,Madhya Pradesh, DAMOH,Gram,Rabi       ,111324.0,241081.0,0.46177011046079947
229,Madhya Pradesh, DAMOH,Wheat,Rabi       ,71811.0,241081.0,0.2978708400910897
230,Madhya Pradesh, DATIA,Wheat,Rabi       ,130273.0,212601.0,0.6127581714102944
231,Madhya Pradesh, DATIA,Sesamum,Whole Year ,41355.0,212601.0,0.19451931082168006
232,Madhya Pradesh, DEWAS,Gram,Rabi       ,140951.0,285498.0,0.4937022325900707
233,Madhya Pradesh, DEWAS,Wheat,Rabi       ,137337.0,285498.0,0.48104365004308264
234,Madhya Pradesh, DHAR,Wheat,Rabi       ,192953.0,277686.0,0.6948603818701699
235,Madhya Pradesh, DHAR,Gram,Rabi       ,79962.0,277686.0,0.28795834143601046
236,Madhya Pradesh, DINDORI,Masoor,Rabi       ,45856.0,98936.0,0.4634915500929894
237,Madhya Pradesh, DINDORI,Wheat,Rabi       ,27663.0,98936.0,0.2796049971698876
238,Madhya Pradesh, GUNA,Wheat,Rabi       ,88906.0,176158.0,0.5046946491218111
239,Madhya Pradesh, GUNA,Gram,Rabi       ,83245.0,176158.0,0.4725587256894379
240,Madhya Pradesh, GWALIOR,Wheat,Rabi       ,93835.0,138996.0,0.675091369535814
241,Madhya Pradesh, GWALIOR,Sesamum,Whole Year ,21055.0,138996.0,0.15147917925695703
242,Madhya Pradesh, HARDA,Wheat,Rabi       ,141511.0,161089.0,0.8784646996380883
243,Madhya Pradesh, HARDA,Gram,Rabi       ,18516.0,161089.0,0.11494267144249452
244,Madhya Pradesh, HOSHANGABAD,Wheat,Rabi       ,242251.0,274732.0,0.8817720542201127
245,Madhya Pradesh, HOSHANGABAD,Gram,Rabi       ,28246.0,274732.0,0.10281292313964153
246,Madhya Pradesh, INDORE,Wheat,Rabi       ,107884.0,194492.0,0.5546963371244061
247,Madhya Pradesh, INDORE,Gram,Rabi       ,63775.0,194492.0,0.3279055179647492
248,Madhya Pradesh, JABALPUR,Wheat,Rabi       ,95775.0,228888.0,0.4184360910139457
249,Madhya Pradesh, JABALPUR,Gram,Rabi       ,62168.0,228888.0,0.27160882178183215
250,Madhya Pradesh, JHABUA,Wheat,Rabi       ,27515.0,41978.0,0.6554623850588404
251,Madhya Pradesh, JHABUA,Gram,Rabi       ,13730.0,41978.0,0.3270760874743914
252,Madhya Pradesh, KATNI,Wheat,Rabi       ,66945.0,139681.0,0.47927062377846663
253,Madhya Pradesh, KATNI,Gram,Rabi       ,31186.0,139681.0,0.2232658700897044
254,Madhya Pradesh, KHANDWA,Wheat,Rabi       ,82399.0,106000.0,0.7773490566037736
255,Madhya Pradesh, KHANDWA,Gram,Rabi       ,19144.0,106000.0,0.18060377358490565
256,Madhya Pradesh, KHARGONE,Wheat,Rabi       ,92036.0,102701.0,0.8961548573042132
257,Madhya Pradesh, KHARGONE,Gram,Rabi       ,8964.0,102701.0,0.08728249968354738
258,Madhya Pradesh, MANDLA,Peas & beans (Pulses),Rabi       ,33002.0,107369.0,0.3073699112406747
259,Madhya Pradesh, MANDLA,Masoor,Rabi       ,30278.0,107369.0,0.2819994598068344
260,Madhya Pradesh, MANDSAUR,Wheat,Rabi       ,57370.0,105092.0,0.5459026376888821
261,Madhya Pradesh, MANDSAUR,Gram,Rabi       ,42786.0,105092.0,0.40712899174057016
262,Madhya Pradesh, MORENA,Wheat,Rabi       ,95981.0,112927.0,0.8499384558165894
263,Madhya Pradesh, MORENA,Gram,Rabi       ,5697.0,112927.0,0.05044851984025078
264,Madhya Pradesh, NARSINGHPUR,Gram,Rabi       ,108057.0,245261.0,0.44057962741732276
265,Madhya Pradesh, NARSINGHPUR,Wheat,Rabi       ,68842.0,245261.0,0.28068873567342545
266,Madhya Pradesh, NEEMUCH,Wheat,Rabi       ,38524.0,57056.0,0.6751962983735278
267,Madhya Pradesh, NEEMUCH,Gram,Rabi       ,15630.0,57056.0,0.27394139091418956
268,Madhya Pradesh, PANNA,Gram,Rabi       ,77539.0,241653.0,0.320869180188121
269,Madhya Pradesh, PANNA,Wheat,Rabi       ,62814.0,241653.0,0.25993469975543443
270,Madhya Pradesh, RAISEN,Wheat,Rabi       ,182321.0,366945.0,0.49686192753682434
271,Madhya Pradesh, RAISEN,Gram,Rabi       ,132529.0,366945.0,0.3611685674964913
272,Madhya Pradesh, RAJGARH,Gram,Rabi       ,133042.0,242019.0,0.5497171709659159
273,Madhya Pradesh, RAJGARH,Wheat,Rabi       ,94128.0,242019.0,0.38892814200537973
274,Madhya Pradesh, RATLAM,Gram,Rabi       ,76085.0,148352.0,0.5128680435720449
275,Madhya Pradesh, RATLAM,Wheat,Rabi       ,68719.0,148352.0,0.46321586496980155
276,Madhya Pradesh, REWA,Wheat,Rabi       ,134395.0,265022.0,0.5071088437941002
277,Madhya Pradesh, REWA,Masoor,Rabi       ,52456.0,265022.0,0.19793073782553902
278,Madhya Pradesh, SAGAR,Gram,Rabi       ,187490.0,444051.0,0.4222262758106614
279,Madhya Pradesh, SAGAR,Wheat,Rabi       ,172481.0,444051.0,0.3884261042087508
280,Madhya Pradesh, SATNA,Wheat,Rabi       ,125361.0,281711.0,0.44499859785382895
281,Madhya Pradesh, SATNA,Gram,Rabi       ,74090.0,281711.0,0.26300002484816
282,Madhya Pradesh, SEHORE,Wheat,Rabi       ,204158.0,329416.0,0.6197573888335721
283,Madhya Pradesh, SEHORE,Gram,Rabi       ,118059.0,329416.0,0.3583887850013357
284,Madhya Pradesh, SEONI,Wheat,Rabi       ,111663.0,225008.0,0.49626235511626254
285,Madhya Pradesh, SEONI,Gram,Rabi       ,51331.0,225008.0,0.22812966650074665
286,Madhya Pradesh, SHAHDOL,Wheat,Rabi       ,24655.0,40044.0,0.6156977324942563
287,Madhya Pradesh, SHAHDOL,Sesamum,Whole Year ,5763.0,40044.0,0.14391669163919688
288,Madhya Pradesh, SHAJAPUR,Gram,Rabi       ,168755.0,278271.0,0.6064412029999533
289,Madhya Pradesh, SHAJAPUR,Wheat,Rabi       ,90836.0,278271.0,0.3264299909081435
290,Madhya Pradesh, SHEOPUR,Wheat,Rabi       ,69702.0,136634.0,0.5101365692287425
291,Madhya Pradesh, SHEOPUR,Sesamum,Whole Year ,52409.0,136634.0,0.38357217090914414
292,Madhya Pradesh, SHIVPURI,Wheat,Rabi       ,147056.0,223846.0,0.6569516542623053
