,State,District,Crop,Season,Area (Hectare),TotalDistrictArea,TopTwoCropAreaPercent
81,Chhattisgarh, BALRAMPUR,Maize,Kharif     ,19649.0,146160.0,0.13443486590038314
82,Chhattisgarh, BASTAR,Rice,Kharif     ,137609.0,176371.0,0.7802246401052327
83,Chhattisgarh, BASTAR,Small millets,Kharif     ,11702.0,176371.0,0.06634877615934592
84,Chhattisgarh, BEMETARA,Rice,Kharif     ,154451.0,196737.0,0.7850633078678642
85,Chhattisgarh, BEMETARA,Soyabean,Kharif     ,29313.0,196737.0,0.14899586757956054
86,Chhattisgarh, BIJAPUR,Rice,Kharif     ,60841.0,63802.0,0.9535907965267546
87,Chhattisgarh, BIJAPUR,Maize,Kharif     ,629.0,63802.0,0.009858625121469546
88,Chhattisgarh, BILASPUR,Rice,Kharif     ,219766.0,232601.0,0.9448196697348679
89,Chhattisgarh, BILASPUR,Maize,Kharif     ,3013.0,232601.0,0.01295351266761536
90,Chhattisgarh, DANTEWADA,Rice,Kharif     ,67846.0,99858.0,0.6794247831921328
91,Chhattisgarh, DANTEWADA,Small millets,Kharif     ,25259.0,99858.0,0.25294918784674236
92,Chhattisgarh, DHAMTARI,Rice,Kharif     ,185013.0,188053.0,0.9838343445730725
93,Chhattisgarh, DHAMTARI,Maize,Kharif     ,1487.0,188053.0,0.00790734526968461
94,Chhattisgarh, DURG,Rice,Kharif     ,129784.0,139297.0,0.9317070719398121
95,Chhattisgarh, DURG,Soyabean,Kharif     ,7331.0,139297.0,0.052628556250314075
96,Chhattisgarh, GARIYABAND,Rice,Kharif     ,131879.0,147556.0,0.8937555910976172
97,Chhattisgarh, GARIYABAND,Maize,Kharif     ,8314.0,147556.0,0.056344709805090945
98,Chhattisgarh, JANJGIRCHAMPA,Rice,Kharif     ,281528.0,287047.0,0.9807731834856313
99,Chhattisgarh, JANJGIRCHAMPA,Urad,Kharif     ,1443.0,287047.0,0.005027051319121956
100,Chhattisgarh, JASHPUR,Rice,Kharif     ,182433.0,239548.0,0.7615717935445089
101,Chhattisgarh, JASHPUR,Niger seed,Kharif     ,21169.0,239548.0,0.08837059795949037
102,Chhattisgarh, KABIRDHAM,Rice,Kharif     ,95853.0,157852.0,0.6072333578288523
103,Chhattisgarh, KABIRDHAM,Soyabean,Kharif     ,35271.0,157852.0,0.22344347870156855
104,Chhattisgarh, KANKER,Rice,Kharif     ,174398.0,217099.0,0.8033109318790045
105,Chhattisgarh, KANKER,Small millets,Kharif     ,14034.0,217099.0,0.06464331940727502
106,Chhattisgarh, KONDAGAON,Rice,Kharif     ,99796.0,132248.0,0.7546125461254612
107,Chhattisgarh, KONDAGAON,Maize,Kharif     ,13100.0,132248.0,0.09905631843203679
108,Chhattisgarh, KORBA,Rice,Kharif     ,109252.0,130483.0,0.8372891487780018
109,Chhattisgarh, KORBA,Horse-gram,Kharif     ,5316.0,130483.0,0.040740939432723035
110,Chhattisgarh, KOREA,Rice,Kharif     ,69533.0,101472.0,0.6852432198044781
111,Chhattisgarh, KOREA,Small millets,Kharif     ,8509.0,101472.0,0.08385564490696941
112,Chhattisgarh, MAHASAMUND,Rice,Kharif     ,270962.0,291181.0,0.9305620902462729
113,Chhattisgarh, MAHASAMUND,Urad,Kharif     ,9666.0,291181.0,0.033195847256517426
114,Chhattisgarh, MUNGELI,Rice,Kharif     ,108920.0,118162.0,0.9217853455425602
115,Chhattisgarh, MUNGELI,Soyabean,Kharif     ,5386.0,118162.0,0.04558148981906197
116,Chhattisgarh, NARAYANPUR,Rice,Kharif     ,24207.0,32262.0,0.7503254602938442
117,Chhattisgarh, NARAYANPUR,Small millets,Kharif     ,2667.0,32262.0,0.08266691463641436
118,Chhattisgarh, RAIGARH,Rice,Kharif     ,240220.0,280973.0,0.8549575937901507
119,Chhattisgarh, RAIGARH,Urad,Kharif     ,16657.0,280973.0,0.05928327632904229
120,Chhattisgarh, RAIPUR,Rice,Kharif     ,183690.0,185529.0,0.9900878029849781
121,Chhattisgarh, RAIPUR,Arhar/Tur,Kharif     ,702.0,185529.0,0.0037837750432546933
122,Chhattisgarh, RAJNANDGAON,Rice,Kharif     ,277609.0,326025.0,0.8514960509163407
123,Chhattisgarh, RAJNANDGAON,Soyabean,Kharif     ,23248.0,326025.0,0.07130741507553101
124,Chhattisgarh, SUKMA,Rice,Kharif     ,73085.0,95056.0,0.7688625652247096
125,Chhattisgarh, SUKMA,Small millets,Kharif     ,13553.0,95056.0,0.14257911126073053
126,Chhattisgarh, SURAJPUR,Rice,Kharif     ,108067.0,149300.0,0.7238245144005359
127,Chhattisgarh, SURAJPUR,Maize,Kharif     ,10391.0,149300.0,0.06959812458137977
128,Chhattisgarh, SURGUJA,Rice,Kharif     ,117501.0,155810.0,0.7541300301649445
129,Chhattisgarh, SURGUJA,Niger seed,Kharif     ,9634.0,155810.0,0.06183171811822091
130,Gujarat, AHMADABAD,Rice,Kharif     ,107800.0,182000.0,0.5923076923076923
131,Gujarat, AHMADABAD,Castor seed,Kharif     ,52500.0,182000.0,0.28846153846153844
132,Gujarat, AMRELI,Groundnut,Kharif     ,84400.0,104500.0,0.8076555023923445
133,Gujarat, AMRELI,Sesamum,Kharif     ,7400.0,104500.0,0.0708133971291866
134,Gujarat, ANAND,Rice,Kharif     ,94400.0,141400.0,0.6676096181046676
135,Gujarat, ANAND,Bajra,Kharif     ,27800.0,141400.0,0.1966053748231966
136,Gujarat, BANAS KANTHA,Castor seed,Kharif     ,127700.0,424900.0,0.30054130383619676
137,Gujarat, BANAS KANTHA,Bajra,Kharif     ,101200.0,424900.0,0.23817368792657095
138,Gujarat, BHARUCH,Arhar/Tur,Kharif     ,53500.0,111200.0,0.48111510791366907
139,Gujarat, BHARUCH,Sugarcane,Whole Year ,27500.0,111200.0,0.24730215827338128
140,Gujarat, BHAVNAGAR,Groundnut,Kharif     ,80800.0,128500.0,0.6287937743190661
141,Gujarat, BHAVNAGAR,Bajra,Kharif     ,30400.0,128500.0,0.23657587548638132
142,Gujarat, DANG,Rice,Kharif     ,13800.0,37000.0,0.372972972972973
143,Gujarat, DANG,Ragi,Kharif     ,7700.0,37000.0,0.20810810810810812
144,Gujarat, DOHAD,Maize,Kharif     ,119100.0,210100.0,0.566872917658258
145,Gujarat, DOHAD,Soyabean,Kharif     ,32600.0,210100.0,0.15516420752022847
146,Gujarat, GANDHINAGAR,Castor seed,Kharif     ,28600.0,58600.0,0.4880546075085324
147,Gujarat, GANDHINAGAR,Bajra,Kharif     ,8200.0,58600.0,0.13993174061433447
148,Gujarat, JAMNAGAR,Groundnut,Kharif     ,198900.0,242100.0,0.8215613382899628
149,Gujarat, JAMNAGAR,Castor seed,Kharif     ,30300.0,242100.0,0.1251548946716233
150,Gujarat, JUNAGADH,Groundnut,Kharif     ,306600.0,332900.0,0.920997296485431
151,Gujarat, JUNAGADH,Bajra,Kharif     ,9900.0,332900.0,0.029738660258335835
152,Gujarat, KACHCHH,Castor seed,Kharif     ,129100.0,290900.0,0.4437951185974562
153,Gujarat, KACHCHH,Groundnut,Kharif     ,46700.0,290900.0,0.1605362667583362
154,Gujarat, KHEDA,Rice,Kharif     ,81700.0,202900.0,0.40266140956136026
155,Gujarat, KHEDA,Bajra,Kharif     ,44500.0,202900.0,0.21931986200098572
156,Gujarat, MAHESANA,Castor seed,Kharif     ,70000.0,144600.0,0.48409405255878285
157,Gujarat, MAHESANA,Guar seed,Whole Year ,26000.0,144600.0,0.1798063623789765
158,Gujarat, NARMADA,Arhar/Tur,Kharif     ,21700.0,58000.0,0.3741379310344828
159,Gujarat, NARMADA,Rice,Kharif     ,11600.0,58000.0,0.2
160,Gujarat, NAVSARI,Rice,Kharif     ,51300.0,73300.0,0.6998635743519782
161,Gujarat, NAVSARI,Sugarcane,Whole Year ,15000.0,73300.0,0.20463847203274216
162,Gujarat, PANCH MAHALS,Maize,Kharif     ,117300.0,229600.0,0.5108885017421603
163,Gujarat, PANCH MAHALS,Rice,Kharif     ,67300.0,229600.0,0.2931184668989547
164,Gujarat, PATAN,Castor seed,Kharif     ,77700.0,151800.0,0.5118577075098815
165,Gujarat, PATAN,Bajra,Kharif     ,35000.0,151800.0,0.230566534914361
166,Gujarat, PORBANDAR,Groundnut,Kharif     ,55500.0,58200.0,0.9536082474226805
167,Gujarat, PORBANDAR,Moong(Green Gram),Kharif     ,1600.0,58200.0,0.027491408934707903
168,Gujarat, RAJKOT,Groundnut,Kharif     ,316900.0,373900.0,0.8475528216100562
169,Gujarat, RAJKOT,Castor seed,Kharif     ,26700.0,373900.0,0.07140946777213159
170,Gujarat, SABAR KANTHA,Groundnut,Kharif     ,64700.0,267000.0,0.24232209737827715
171,Gujarat, SABAR KANTHA,Castor seed,Kharif     ,60100.0,267000.0,0.2250936329588015
172,Gujarat, SURAT,Sugarcane,Whole Year ,84400.0,146400.0,0.5765027322404371
173,Gujarat, SURAT,Rice,Kharif     ,39700.0,146400.0,0.27117486338797814
174,Gujarat, SURENDRANAGAR,Castor seed,Kharif     ,69500.0,132100.0,0.526116578349735
175,Gujarat, SURENDRANAGAR,Sesamum,Kharif     ,27600.0,132100.0,0.20893262679788038
176,Gujarat, TAPI,Rice,Kharif     ,45800.0,109900.0,0.4167424931756142
177,Gujarat, TAPI,Sugarcane,Whole Year ,22400.0,109900.0,0.20382165605095542
178,Gujarat, VADODARA,Arhar/Tur,Kharif     ,64100.0,227800.0,0.28138718173836696
179,Gujarat, VADODARA,Rice,Kharif     ,44600.0,227800.0,0.1957857769973661
180,Gujarat, VALSAD,Rice,Kharif     ,63800.0,94400.0,0.6758474576271186
181,Gujarat, VALSAD,Sugarcane,Whole Year ,8600.0,94400.0,0.09110169491525423
182,Haryana, AMBALA,Rice,Kharif     ,82642.0,96174.0,0.8592966914134798
183,Haryana, AMBALA,Sugarcane,Whole Year ,10110.0,96174.0,0.10512196643583505
184,Haryana, BHIWANI,Guar seed,Whole Year ,160849.0,270016.0,0.5957017361934107
185,Haryana, BHIWANI,Bajra,Kharif     ,88740.0,270016.0,0.32864719127755393
186,Haryana, FARIDABAD,Rice,Kharif     ,10709.0,15693.0,0.6824061683553176
187,Haryana, FARIDABAD,Bajra,Kharif     ,3477.0,15693.0,0.22156375454024088
188,Haryana, FATEHABAD,Rice,Kharif     ,89639.0,115901.0,0.7734100654869241
189,Haryana, FATEHABAD,Guar seed,Whole Year ,21306.0,115901.0,0.18382930259445562
190,Haryana, GURGAON,Bajra,Kharif     ,30488.0,38377.0,0.794434166297522
191,Haryana, GURGAON,Rice,Kharif     ,4452.0,38377.0,0.11600698334940199
192,Haryana, HISAR,Guar seed,Whole Year ,64142.0,141647.0,0.4528299222715624
193,Haryana, HISAR,Rice,Kharif     ,42070.0,141647.0,0.29700593729482444
194,Haryana, JHAJJAR,Bajra,Kharif     ,28779.0,78383.0,0.3671586951252185
195,Haryana, JHAJJAR,Rice,Kharif     ,23128.0,78383.0,0.295063980710103
196,Haryana, JIND,Rice,Kharif     ,114012.0,141310.0,0.806821880970915
197,Haryana, JIND,Bajra,Kharif     ,22684.0,141310.0,0.1605265020168424
198,Haryana, KAITHAL,Rice,Kharif     ,162461.0,170979.0,0.9501810163821288
199,Haryana, KAITHAL,Bajra,Kharif     ,4588.0,170979.0,0.026833704723971948
200,Haryana, KARNAL,Rice,Kharif     ,170172.0,183036.0,0.9297187438536682
201,Haryana, KARNAL,Sugarcane,Whole Year ,10609.0,183036.0,0.05796127537752136
202,Haryana, KURUKSHETRA,Rice,Kharif     ,110728.0,130867.0,0.8461109370582347
203,Haryana, KURUKSHETRA,Sugarcane,Whole Year ,9301.0,130867.0,0.07107215722833106
204,Haryana, MAHENDRAGARH,Bajra,Kharif     ,90744.0,131557.0,0.6897694535448513
205,Haryana, MAHENDRAGARH,Guar seed,Whole Year ,40598.0,131557.0,0.3085962738584796
206,Haryana, MEWAT,Bajra,Kharif     ,22382.0,37894.0,0.5906475959254763
207,Haryana, MEWAT,Jowar,Kharif     ,9048.0,37894.0,0.23877130944212804
208,Haryana, PALWAL,Rice,Kharif     ,30021.0,47736.0,0.6288964303670186
209,Haryana, PALWAL,Bajra,Kharif     ,7601.0,47736.0,0.15922993128875482
210,Haryana, PANCHKULA,Rice,Kharif     ,9453.0,18071.0,0.5231033147031154
211,Haryana, PANCHKULA,Maize,Kharif     ,6103.0,18071.0,0.3377234242709313
212,Haryana, PANIPAT,Rice,Kharif     ,75683.0,83296.0,0.9086030541682674
213,Haryana, PANIPAT,Sugarcane,Whole Year ,7067.0,83296.0,0.08484200922013062
214,Haryana, REWARI,Bajra,Kharif     ,49474.0,61440.0,0.8052408854166667
215,Haryana, REWARI,Guar seed,Whole Year ,9516.0,61440.0,0.1548828125
216,Haryana, ROHTAK,Rice,Kharif     ,36432.0,86734.0,0.42004288975488274
217,Haryana, ROHTAK,Jowar,Kharif     ,17781.0,86734.0,0.2050061106371204
218,Haryana, SIRSA,Guar seed,Whole Year ,78342.0,148399.0,0.5279146085890066
219,Haryana, SIRSA,Rice,Kharif     ,65218.0,148399.0,0.4394773549686993
220,Haryana, SONIPAT,Rice,Kharif     ,88355.0,116406.0,0.7590244489115682
221,Haryana, SONIPAT,Sugarcane,Whole Year ,9084.0,116406.0,0.07803721457656822
222,Haryana, YAMUNANAGAR,Rice,Kharif     ,70040.0,100767.0,0.6950688221342305
223,Haryana, YAMUNANAGAR,Sugarcane,Whole Year ,27163.0,100767.0,0.26956245596276557
224,Madhya Pradesh, ALIRAJPUR,Urad,Kharif     ,53353.0,168838.0,0.316001137184757
225,Madhya Pradesh, ALIRAJPUR,Maize,Kharif     ,39203.0,168838.0,0.23219298972980015
226,Madhya Pradesh, ANUPPUR,Rice,Kharif     ,105693.0,156110.0,0.6770418294792134
227,Madhya Pradesh, ANUPPUR,Small millets,Kharif     ,13987.0,156110.0,0.08959707898276856
228,Madhya Pradesh, ASHOKNAGAR,Soyabean,Kharif     ,118835.0,196384.0,0.6051154880234643
229,Madhya Pradesh, ASHOKNAGAR,Urad,Kharif     ,66224.0,196384.0,0.33721688121231874
230,Madhya Pradesh, BALAGHAT,Rice,Kharif     ,260767.0,286303.0,0.9108077805681394
231,Madhya Pradesh, BALAGHAT,Small millets,Kharif     ,10618.0,286303.0,0.03708658309553166
232,Madhya Pradesh, BARWANI,Maize,Kharif     ,39285.0,152490.0,0.25762345071807985
233,Madhya Pradesh, BARWANI,Jowar,Kharif     ,38882.0,152490.0,0.25498065446914553
234,Madhya Pradesh, BETUL,Soyabean,Kharif     ,236004.0,417796.0,0.5648785531694894
235,Madhya Pradesh, BETUL,Maize,Kharif     ,50251.0,417796.0,0.12027640283774857
236,Madhya Pradesh, BHIND,Bajra,Kharif     ,36918.0,69191.0,0.5335665043141449
237,Madhya Pradesh, BHIND,Sesamum,Whole Year ,10067.0,69191.0,0.14549580147707072
238,Madhya Pradesh, BHOPAL,Soyabean,Kharif     ,110462.0,117499.0,0.9401101285968391
239,Madhya Pradesh, BHOPAL,Maize,Kharif     ,2590.0,117499.0,0.022042740789283314
240,Madhya Pradesh, BURHANPUR,Soyabean,Kharif     ,17179.0,43748.0,0.3926808082655207
241,Madhya Pradesh, BURHANPUR,Jowar,Kharif     ,9304.0,43748.0,0.21267257931791167
242,Madhya Pradesh, CHHATARPUR,Sesamum,Whole Year ,76441.0,289544.0,0.2640047799298207
243,Madhya Pradesh, CHHATARPUR,Soyabean,Kharif     ,73206.0,289544.0,0.25283203934462467
244,Madhya Pradesh, CHHINDWARA,Soyabean,Kharif     ,153727.0,435932.0,0.35263986126276575
245,Madhya Pradesh, CHHINDWARA,Maize,Kharif     ,134979.0,435932.0,0.3096331537946285
246,Madhya Pradesh, DAMOH,Soyabean,Kharif     ,102710.0,210248.0,0.4885183212206537
247,Madhya Pradesh, DAMOH,Rice,Kharif     ,56299.0,210248.0,0.2677742475552681
248,Madhya Pradesh, DATIA,Sesamum,Whole Year ,26324.0,63279.0,0.41599898860601464
249,Madhya Pradesh, DATIA,Urad,Kharif     ,8615.0,63279.0,0.13614311224892933
250,Madhya Pradesh, DEWAS,Soyabean,Kharif     ,340532.0,369484.0,0.9216420738110446
251,Madhya Pradesh, DEWAS,Maize,Kharif     ,11701.0,369484.0,0.03166848902794167
252,Madhya Pradesh, DHAR,Soyabean,Kharif     ,277787.0,378310.0,0.7342840527609632
253,Madhya Pradesh, DHAR,Maize,Kharif     ,61605.0,378310.0,0.16284264227749728
254,Madhya Pradesh, DINDORI,Rice,Kharif     ,81710.0,178944.0,0.4566233011444921
255,Madhya Pradesh, DINDORI,Small millets,Kharif     ,39684.0,178944.0,0.22176770386266095
256,Madhya Pradesh, GUNA,Soyabean,Kharif     ,234532.0,262159.0,0.8946173886839666
257,Madhya Pradesh, GUNA,Maize,Kharif     ,16815.0,262159.0,0.06414046437467338
258,Madhya Pradesh, GWALIOR,Rice,Kharif     ,49164.0,95118.0,0.5168737778338485
259,Madhya Pradesh, GWALIOR,Sesamum,Whole Year ,13680.0,95118.0,0.14382135873336277
260,Madhya Pradesh, HARDA,Soyabean,Kharif     ,178831.0,182252.0,0.9812292869214055
261,Madhya Pradesh, HARDA,Maize,Kharif     ,790.0,182252.0,0.0043346575071878495
262,Madhya Pradesh, HOSHANGABAD,Soyabean,Kharif     ,223664.0,263787.0,0.8478962192981458
263,Madhya Pradesh, HOSHANGABAD,Rice,Kharif     ,29322.0,263787.0,0.11115786600552718
264,Madhya Pradesh, INDORE,Soyabean,Kharif     ,228176.0,255084.0,0.8945131799720877
265,Madhya Pradesh, INDORE,Potato,Whole Year ,20425.0,255084.0,0.08007166266798388
266,Madhya Pradesh, JABALPUR,Rice,Kharif     ,81619.0,156157.0,0.5226726947879378
267,Madhya Pradesh, JABALPUR,Urad,Kharif     ,23511.0,156157.0,0.15056001331992802
268,Madhya Pradesh, JHABUA,Maize,Kharif     ,67458.0,153999.0,0.43804180546626925
269,Madhya Pradesh, JHABUA,Soyabean,Kharif     ,52010.0,153999.0,0.3377294657757518
270,Madhya Pradesh, KATNI,Rice,Kharif     ,100509.0,132010.0,0.7613741383228543
271,Madhya Pradesh, KATNI,Arhar/Tur,Kharif     ,8142.0,132010.0,0.061677145670782516
272,Madhya Pradesh, KHANDWA,Soyabean,Kharif     ,182297.0,224540.0,0.811868709361361
273,Madhya Pradesh, KHANDWA,Jowar,Kharif     ,11399.0,224540.0,0.05076601051037677
274,Madhya Pradesh, KHARGONE,Soyabean,Kharif     ,48996.0,147583.0,0.3319894567802525
275,Madhya Pradesh, KHARGONE,Jowar,Kharif     ,34562.0,147583.0,0.23418686434074384
276,Madhya Pradesh, MANDLA,Rice,Kharif     ,128731.0,193294.0,0.6659854936004221
277,Madhya Pradesh, MANDLA,Small millets,Kharif     ,26033.0,193294.0,0.13468084886235476
278,Madhya Pradesh, MANDSAUR,Soyabean,Kharif     ,277776.0,323944.0,0.8574815400192626
279,Madhya Pradesh, MANDSAUR,Maize,Kharif     ,29361.0,323944.0,0.09063603585804954
280,Madhya Pradesh, MORENA,Bajra,Kharif     ,94708.0,116789.0,0.8109325364546318
281,Madhya Pradesh, MORENA,Arhar/Tur,Kharif     ,13062.0,116789.0,0.11184272491416143
282,Madhya Pradesh, NARSINGHPUR,Soyabean,Kharif     ,94142.0,188380.0,0.49974519588066674
283,Madhya Pradesh, NARSINGHPUR,Arhar/Tur,Kharif     ,44306.0,188380.0,0.2351948189829069
284,Madhya Pradesh, NEEMUCH,Soyabean,Kharif     ,126236.0,163150.0,0.7737419552558995
285,Madhya Pradesh, NEEMUCH,Maize,Kharif     ,26438.0,163150.0,0.1620471958320564
286,Madhya Pradesh, PANNA,Rice,Kharif     ,63640.0,151868.0,0.419048120736429
287,Madhya Pradesh, PANNA,Sesamum,Whole Year ,25230.0,151868.0,0.16613111386203808
288,Madhya Pradesh, RAISEN,Soyabean,Kharif     ,196487.0,278166.0,0.7063659829022958
289,Madhya Pradesh, RAISEN,Arhar/Tur,Kharif     ,36390.0,278166.0,0.13082116434071742
