,State,District,Crop,Season,Area (Hectare),TotalDistrictArea,TopTwoCropAreaPercent
32,Bihar, KISHANGANJ,Wheat,Rabi       ,16671.0,21041.0,0.7923102514139062
33,Bihar, KISHANGANJ,Linseed,Rabi       ,1777.0,21041.0,0.08445416092391046
34,Bihar, LAKHISARAI,Wheat,Rabi       ,52762.0,76755.0,0.6874079864503941
35,Bihar, LAKHISARAI,Masoor,Rabi       ,9794.0,76755.0,0.12760080776496646
36,Bihar, MADHEPURA,Wheat,Rabi       ,38673.0,65860.0,0.5872001214697844
37,Bihar, MADHEPURA,Maize,Rabi       ,16207.0,65860.0,0.24608259945338598
38,Bihar, MADHUBANI,Wheat,Rabi       ,92442.0,101314.0,0.9124306611129755
39,Bihar, MADHUBANI,Masoor,Rabi       ,6947.0,101314.0,0.0685690032966816
40,Bihar, MUNGER,Wheat,Rabi       ,12645.0,15172.0,0.8334431848141313
41,Bihar, MUNGER,Gram,Rabi       ,872.0,15172.0,0.05747429475349328
42,Bihar, MUZAFFARPUR,Wheat,Rabi       ,93837.0,117978.0,0.7953771042058689
43,Bihar, MUZAFFARPUR,Maize,Rabi       ,15235.0,117978.0,0.12913424536778043
44,Bihar, NALANDA,Wheat,Rabi       ,84550.0,105569.0,0.8008979908874765
45,Bihar, NALANDA,Masoor,Rabi       ,11895.0,105569.0,0.11267512243177448
46,Bihar, NAWADA,Wheat,Rabi       ,47017.0,54487.0,0.8629030777983739
47,Bihar, NAWADA,Masoor,Rabi       ,3727.0,54487.0,0.0684016370877457
48,Bihar, PASHCHIM CHAMPARAN,Sugarcane,Whole Year ,151761.0,241710.0,0.6278639692193124
49,Bihar, PASHCHIM CHAMPARAN,Wheat,Rabi       ,69523.0,241710.0,0.28762980431095114
50,Bihar, PATNA,Wheat,Rabi       ,59310.0,107105.0,0.5537556603333178
51,Bihar, PATNA,Masoor,Rabi       ,28736.0,107105.0,0.2682974651043369
52,Bihar, PURBI CHAMPARAN,Wheat,Rabi       ,115137.0,150467.0,0.7651976845421256
53,Bihar, PURBI CHAMPARAN,Sugarcane,Whole Year ,21079.0,150467.0,0.14009051818671203
54,Bihar, PURNIA,Wheat,Rabi       ,42029.0,58888.0,0.7137107729928
55,Bihar, PURNIA,Maize,Rabi       ,11123.0,58888.0,0.1888839831544627
56,Bihar, ROHTAS,Wheat,Rabi       ,142786.0,159002.0,0.8980138614608622
57,Bihar, ROHTAS,Khesari,Rabi       ,4648.0,159002.0,0.029232336700167293
58,Bihar, SAHARSA,Wheat,Rabi       ,45443.0,59173.0,0.7679684991465702
59,Bihar, SAHARSA,Maize,Rabi       ,12473.0,59173.0,0.2107887043077079
60,Bihar, SAMASTIPUR,Wheat,Rabi       ,59182.0,95719.0,0.6182889499472414
61,Bihar, SAMASTIPUR,Maize,Rabi       ,30039.0,95719.0,0.3138248414630324
62,Bihar, SARAN,Wheat,Rabi       ,81527.0,88581.0,0.9203666700533975
63,Bihar, SARAN,Maize,Rabi       ,6054.0,88581.0,0.06834422731737054
64,Bihar, SHEIKHPURA,Wheat,Rabi       ,21917.0,28175.0,0.7778881987577639
65,Bihar, SHEIKHPURA,Masoor,Rabi       ,2669.0,28175.0,0.09472937000887312
66,Bihar, SHEOHAR,Wheat,Rabi       ,11232.0,20178.0,0.5566458519179304
67,Bihar, SHEOHAR,Gram,Rabi       ,3547.0,20178.0,0.17578550897016554
68,Bihar, SITAMARHI,Wheat,Rabi       ,92498.0,114889.0,0.805107538580717
69,Bihar, SITAMARHI,Sugarcane,Whole Year ,16179.0,114889.0,0.14082288121578218
70,Bihar, SIWAN,Wheat,Rabi       ,94839.0,104056.0,0.9114226954716691
71,Bihar, SIWAN,Maize,Rabi       ,4928.0,104056.0,0.04735911432305682
72,Bihar, SUPAUL,Wheat,Rabi       ,47832.0,60896.0,0.785470310036784
73,Bihar, SUPAUL,Sunflower,Rabi       ,5742.0,60896.0,0.09429190751445087
74,Bihar, VAISHALI,Wheat,Rabi       ,44172.0,58475.0,0.7553997434801197
75,Bihar, VAISHALI,Maize,Rabi       ,7128.0,58475.0,0.12189824711415134
76,Chhattisgarh, BALOD,Khesari,Rabi       ,50638.0,69405.0,0.729601613716591
77,Chhattisgarh, BALOD,Gram,Rabi       ,7910.0,69405.0,0.11396873424104892
78,Chhattisgarh, BALODA BAZAR,Khesari,Rabi       ,35217.0,45348.0,0.7765943371262238
79,Chhattisgarh, BALODA BAZAR,Wheat,Rabi       ,4299.0,45348.0,0.09480021169621593
80,Chhattisgarh, BALRAMPUR,Wheat,Rabi       ,9228.0,19348.0,0.4769485218110399
81,Chhattisgarh, BALRAMPUR,Linseed,Rabi       ,4264.0,19348.0,0.2203845358693405
82,Chhattisgarh, BASTAR,Sugarcane,Whole Year ,420.0,1550.0,0.2709677419354839
83,Chhattisgarh, BASTAR,Wheat,Rabi       ,398.0,1550.0,0.2567741935483871
84,Chhattisgarh, BEMETARA,Gram,Rabi       ,86689.0,137995.0,0.6282039204318997
85,Chhattisgarh, BEMETARA,Khesari,Rabi       ,29165.0,137995.0,0.211348237254973
86,Chhattisgarh, BIJAPUR,Moong(Green Gram),Rabi       ,238.0,615.0,0.38699186991869916
87,Chhattisgarh, BIJAPUR,Urad,Rabi       ,160.0,615.0,0.2601626016260163
88,Chhattisgarh, BILASPUR,Khesari,Rabi       ,33253.0,48039.0,0.6922084139969608
89,Chhattisgarh, BILASPUR,Wheat,Rabi       ,8231.0,48039.0,0.17133995295489082
90,Chhattisgarh, DANTEWADA,Sweet potato,Whole Year ,44.0,127.0,0.3464566929133858
91,Chhattisgarh, DANTEWADA,Moong(Green Gram),Rabi       ,41.0,127.0,0.3228346456692913
92,Chhattisgarh, DHAMTARI,Khesari,Rabi       ,16481.0,25407.0,0.6486794977762034
93,Chhattisgarh, DHAMTARI,Gram,Rabi       ,5068.0,25407.0,0.19947258629511552
94,Chhattisgarh, DURG,Gram,Rabi       ,17073.0,41024.0,0.4161710218408736
95,Chhattisgarh, DURG,Khesari,Rabi       ,14820.0,41024.0,0.36125195007800315
96,Chhattisgarh, GARIYABAND,Khesari,Rabi       ,5476.0,11782.0,0.4647767781361399
97,Chhattisgarh, GARIYABAND,Moong(Green Gram),Rabi       ,3197.0,11782.0,0.2713461212018333
98,Chhattisgarh, JANJGIRCHAMPA,Khesari,Rabi       ,15493.0,20884.0,0.7418597969737598
99,Chhattisgarh, JANJGIRCHAMPA,Wheat,Rabi       ,2208.0,20884.0,0.10572687224669604
100,Chhattisgarh, JASHPUR,Gram,Rabi       ,1117.0,6662.0,0.16766736715700992
101,Chhattisgarh, JASHPUR,Wheat,Rabi       ,1073.0,6662.0,0.16106274392074452
102,Chhattisgarh, KABIRDHAM,Gram,Rabi       ,67283.0,85335.0,0.7884572566942052
103,Chhattisgarh, KABIRDHAM,Wheat,Rabi       ,6494.0,85335.0,0.07610007617038729
104,Chhattisgarh, KANKER,Peas & beans (Pulses),Rabi       ,1509.0,5440.0,0.27738970588235295
105,Chhattisgarh, KANKER,Khesari,Rabi       ,1365.0,5440.0,0.2509191176470588
106,Chhattisgarh, KONDAGAON,Gram,Rabi       ,423.0,1369.0,0.3089846603360117
107,Chhattisgarh, KONDAGAON,Linseed,Rabi       ,208.0,1369.0,0.15193571950328708
108,Chhattisgarh, KORBA,Khesari,Rabi       ,2761.0,5899.0,0.46804543142905575
109,Chhattisgarh, KORBA,Linseed,Rabi       ,982.0,5899.0,0.16646889303271742
110,Chhattisgarh, KOREA,Wheat,Rabi       ,4097.0,7736.0,0.5296018614270941
111,Chhattisgarh, KOREA,Linseed,Rabi       ,1276.0,7736.0,0.16494312306101344
112,Chhattisgarh, MAHASAMUND,Khesari,Rabi       ,5080.0,7538.0,0.6739188113557973
113,Chhattisgarh, MAHASAMUND,Wheat,Rabi       ,1133.0,7538.0,0.15030512072167684
114,Chhattisgarh, MUNGELI,Khesari,Rabi       ,62985.0,86565.0,0.7276035349159591
115,Chhattisgarh, MUNGELI,Gram,Rabi       ,15808.0,86565.0,0.182614220527927
116,Chhattisgarh, NARAYANPUR,Gram,Rabi       ,45.0,99.0,0.45454545454545453
117,Chhattisgarh, NARAYANPUR,Wheat,Rabi       ,20.0,99.0,0.20202020202020202
118,Chhattisgarh, RAIGARH,Wheat,Rabi       ,2365.0,9691.0,0.24404086265607264
119,Chhattisgarh, RAIGARH,Moong(Green Gram),Rabi       ,1931.0,9691.0,0.199257042616861
120,Chhattisgarh, RAIPUR,Khesari,Rabi       ,18359.0,29287.0,0.6268651620172773
121,Chhattisgarh, RAIPUR,Gram,Rabi       ,5262.0,29287.0,0.1796701608222078
122,Chhattisgarh, RAJNANDGAON,Gram,Rabi       ,49164.0,105641.0,0.46538749159890574
123,Chhattisgarh, RAJNANDGAON,Khesari,Rabi       ,33729.0,105641.0,0.3192794464270501
124,Chhattisgarh, SUKMA,Moong(Green Gram),Rabi       ,206.0,330.0,0.6242424242424243
125,Chhattisgarh, SUKMA,Horse-gram,Rabi       ,62.0,330.0,0.18787878787878787
126,Chhattisgarh, SURAJPUR,Wheat,Rabi       ,6531.0,16486.0,0.3961543127502123
127,Chhattisgarh, SURAJPUR,Potato,Rabi       ,2871.0,16486.0,0.1741477617372316
128,Chhattisgarh, SURGUJA,Wheat,Rabi       ,5347.0,15473.0,0.34556970206165577
129,Chhattisgarh, SURGUJA,Linseed,Rabi       ,3014.0,15473.0,0.19479092612938667
130,Gujarat, AHMADABAD,Wheat,Rabi       ,178800.0,205200.0,0.8713450292397661
131,Gujarat, AHMADABAD,Gram,Rabi       ,15700.0,205200.0,0.07651072124756335
132,Gujarat, AMRELI,Wheat,Rabi       ,5400.0,7700.0,0.7012987012987013
133,Gujarat, AMRELI,Gram,Rabi       ,2300.0,7700.0,0.2987012987012987
134,Gujarat, ANAND,Wheat,Rabi       ,63400.0,129100.0,0.49109217660728116
135,Gujarat, ANAND,Tobacco,Rabi       ,58000.0,129100.0,0.4492641363284276
136,Gujarat, BANAS KANTHA,Wheat,Rabi       ,92900.0,195400.0,0.47543500511770725
137,Gujarat, BANAS KANTHA,Guar seed,Whole Year ,62000.0,195400.0,0.3172978505629478
138,Gujarat, BHARUCH,Sugarcane,Whole Year ,27500.0,69900.0,0.39341917024320455
139,Gujarat, BHARUCH,Wheat,Rabi       ,23500.0,69900.0,0.3361945636623748
140,Gujarat, BHAVNAGAR,Wheat,Rabi       ,2400.0,3300.0,0.7272727272727273
141,Gujarat, BHAVNAGAR,Gram,Rabi       ,500.0,3300.0,0.15151515151515152
142,Gujarat, DANG,Wheat,Rabi       ,3800.0,4800.0,0.7916666666666666
143,Gujarat, DANG,Gram,Rabi       ,400.0,4800.0,0.08333333333333333
144,Gujarat, DOHAD,Gram,Rabi       ,48700.0,129100.0,0.3772269558481797
145,Gujarat, DOHAD,Wheat,Rabi       ,48700.0,129100.0,0.3772269558481797
146,Gujarat, GANDHINAGAR,Wheat,Rabi       ,30300.0,40400.0,0.75
147,Gujarat, GANDHINAGAR,Potato,Whole Year ,5900.0,40400.0,0.14603960396039603
148,Gujarat, JAMNAGAR,Gram,Rabi       ,7200.0,12400.0,0.5806451612903226
149,Gujarat, JAMNAGAR,Wheat,Rabi       ,4800.0,12400.0,0.3870967741935484
150,Gujarat, JUNAGADH,Wheat,Rabi       ,39700.0,49800.0,0.7971887550200804
151,Gujarat, JUNAGADH,Gram,Rabi       ,8200.0,49800.0,0.1646586345381526
152,Gujarat, KACHCHH,Guar seed,Whole Year ,45400.0,75800.0,0.5989445910290238
153,Gujarat, KACHCHH,Wheat,Rabi       ,29900.0,75800.0,0.3944591029023747
154,Gujarat, KHEDA,Wheat,Rabi       ,86000.0,109100.0,0.7882676443629697
155,Gujarat, KHEDA,Tobacco,Rabi       ,8500.0,109100.0,0.07791017415215398
156,Gujarat, MAHESANA,Wheat,Rabi       ,83800.0,128600.0,0.6516329704510109
157,Gujarat, MAHESANA,Guar seed,Whole Year ,26000.0,128600.0,0.20217729393468117
158,Gujarat, NARMADA,Sugarcane,Whole Year ,9400.0,19400.0,0.4845360824742268
159,Gujarat, NARMADA,Jowar,Rabi       ,4200.0,19400.0,0.21649484536082475
160,Gujarat, NAVSARI,Sugarcane,Whole Year ,15000.0,21400.0,0.7009345794392523
161,Gujarat, NAVSARI,Other  Rabi pulses,Rabi       ,2800.0,21400.0,0.1308411214953271
162,Gujarat, PANCH MAHALS,Wheat,Rabi       ,39100.0,78700.0,0.49682337992376113
163,Gujarat, PANCH MAHALS,Maize,Rabi       ,22200.0,78700.0,0.2820838627700127
164,Gujarat, PATAN,Wheat,Rabi       ,39900.0,63700.0,0.6263736263736264
165,Gujarat, PATAN,Guar seed,Whole Year ,13300.0,63700.0,0.2087912087912088
166,Gujarat, PORBANDAR,Jowar,Rabi       ,3600.0,7500.0,0.48
167,Gujarat, PORBANDAR,Wheat,Rabi       ,2400.0,7500.0,0.32
168,Gujarat, RAJKOT,Wheat,Rabi       ,7200.0,10700.0,0.6728971962616822
169,Gujarat, RAJKOT,Gram,Rabi       ,2100.0,10700.0,0.19626168224299065
170,Gujarat, SABAR KANTHA,Wheat,Rabi       ,154300.0,195300.0,0.7900665642601127
171,Gujarat, SABAR KANTHA,Guar seed,Whole Year ,28200.0,195300.0,0.1443932411674347
172,Gujarat, SURAT,Sugarcane,Whole Year ,84400.0,95900.0,0.8800834202294057
173,Gujarat, SURAT,Wheat,Rabi       ,8100.0,95900.0,0.08446298227320125
174,Gujarat, SURENDRANAGAR,Wheat,Rabi       ,33600.0,48600.0,0.691358024691358
175,Gujarat, SURENDRANAGAR,Gram,Rabi       ,12300.0,48600.0,0.25308641975308643
176,Gujarat, TAPI,Sugarcane,Whole Year ,22400.0,35400.0,0.632768361581921
177,Gujarat, TAPI,Wheat,Rabi       ,5000.0,35400.0,0.14124293785310735
178,Gujarat, VADODARA,Wheat,Rabi       ,36500.0,73600.0,0.49592391304347827
179,Gujarat, VADODARA,Maize,Rabi       ,24600.0,73600.0,0.3342391304347826
180,Gujarat, VALSAD,Sugarcane,Whole Year ,8600.0,13900.0,0.6187050359712231
181,Gujarat, VALSAD,Other  Rabi pulses,Rabi       ,3300.0,13900.0,0.23741007194244604
182,Haryana, AMBALA,Wheat,Rabi       ,87168.0,99671.0,0.8745572934956005
183,Haryana, AMBALA,Sugarcane,Whole Year ,10110.0,99671.0,0.1014337169286954
184,Haryana, BHIWANI,Wheat,Rabi       ,162442.0,363539.0,0.44683514010876413
185,Haryana, BHIWANI,Guar seed,Whole Year ,160849.0,363539.0,0.4424532168488113
186,Haryana, FARIDABAD,Wheat,Rabi       ,31055.0,31723.0,0.978942722945497
187,Haryana, FARIDABAD,Sugarcane,Whole Year ,668.0,31723.0,0.021057277054503044
188,Haryana, FATEHABAD,Wheat,Rabi       ,188020.0,213075.0,0.8824122961398568
189,Haryana, FATEHABAD,Guar seed,Whole Year ,21306.0,213075.0,0.09999296022527279
190,Haryana, GURGAON,Wheat,Rabi       ,44667.0,48456.0,0.9218053491827637
191,Haryana, GURGAON,Barley,Rabi       ,2101.0,48456.0,0.04335892355951791
192,Haryana, HISAR,Wheat,Rabi       ,231555.0,308935.0,0.7495265994464855
193,Haryana, HISAR,Guar seed,Whole Year ,64142.0,308935.0,0.20762296275915645
194,Haryana, JHAJJAR,Wheat,Rabi       ,95856.0,112869.0,0.8492677351620019
195,Haryana, JHAJJAR,Barley,Rabi       ,6923.0,112869.0,0.06133659375027687
196,Haryana, JIND,Wheat,Rabi       ,215979.0,220967.0,0.9774264935488105
197,Haryana, JIND,Sugarcane,Whole Year ,3387.0,220967.0,0.015328080663628505
198,Haryana, KAITHAL,Wheat,Rabi       ,172302.0,176319.0,0.9772174297721743
199,Haryana, KAITHAL,Sugarcane,Whole Year ,3511.0,176319.0,0.019912771737589256
200,Haryana, KARNAL,Wheat,Rabi       ,172790.0,184846.0,0.9347781396405657
201,Haryana, KARNAL,Sugarcane,Whole Year ,10609.0,184846.0,0.05739372234184131
202,Haryana, KURUKSHETRA,Wheat,Rabi       ,112658.0,129573.0,0.8694558279888557
203,Haryana, KURUKSHETRA,Sugarcane,Whole Year ,9301.0,129573.0,0.07178192987736642
204,Haryana, MAHENDRAGARH,Wheat,Rabi       ,42876.0,91719.0,0.4674712982042979
205,Haryana, MAHENDRAGARH,Guar seed,Whole Year ,40598.0,91719.0,0.4426345686280923
206,Haryana, MEWAT,Wheat,Rabi       ,71677.0,74956.0,0.9562543358770479
207,Haryana, MEWAT,Barley,Rabi       ,1317.0,74956.0,0.0175703079139762
208,Haryana, PALWAL,Wheat,Rabi       ,96044.0,100062.0,0.9598448961643781
209,Haryana, PALWAL,Sugarcane,Whole Year ,2978.0,100062.0,0.02976154784033899
210,Haryana, PANCHKULA,Wheat,Rabi       ,16823.0,17750.0,0.9477746478873239
211,Haryana, PANCHKULA,Sugarcane,Whole Year ,519.0,17750.0,0.02923943661971831
212,Haryana, PANIPAT,Wheat,Rabi       ,85907.0,93864.0,0.915228415579988
213,Haryana, PANIPAT,Sugarcane,Whole Year ,7067.0,93864.0,0.07528978095968636
214,Haryana, REWARI,Wheat,Rabi       ,44652.0,55973.0,0.7977417683525986
215,Haryana, REWARI,Guar seed,Whole Year ,9516.0,55973.0,0.17001054079645544
216,Haryana, ROHTAK,Wheat,Rabi       ,104032.0,119812.0,0.868293660067439
217,Haryana, ROHTAK,Sugarcane,Whole Year ,8974.0,119812.0,0.07490067772844122
218,Haryana, SIRSA,Wheat,Rabi       ,293495.0,385087.0,0.762152448667444
219,Haryana, SIRSA,Guar seed,Whole Year ,78342.0,385087.0,0.2034397421881289
220,Haryana, SONIPAT,Wheat,Rabi       ,141805.0,152059.0,0.9325656488599819
221,Haryana, SONIPAT,Sugarcane,Whole Year ,9084.0,152059.0,0.05973996935400075
222,Haryana, YAMUNANAGAR,Wheat,Rabi       ,85102.0,113937.0,0.7469215443622352
223,Haryana, YAMUNANAGAR,Sugarcane,Whole Year ,27163.0,113937.0,0.23840367922623906
224,Madhya Pradesh, ALIRAJPUR,Wheat,Rabi       ,17561.0,27352.0,0.6420371453641416
225,Madhya Pradesh, ALIRAJPUR,Gram,Rabi       ,8582.0,27352.0,0.3137613337233109
226,Madhya Pradesh, ANUPPUR,Masoor,Rabi       ,19329.0,44857.0,0.4309026461867713
227,Madhya Pradesh, ANUPPUR,Wheat,Rabi       ,13374.0,44857.0,0.2981474463294469
228,Madhya Pradesh, ASHOKNAGAR,Wheat,Rabi       ,125817.0,270139.0,0.4657491143448373
229,Madhya Pradesh, ASHOKNAGAR,Gram,Rabi       ,116525.0,270139.0,0.4313520076701254
230,Madhya Pradesh, BALAGHAT,Wheat,Rabi       ,18316.0,60099.0,0.30476380638612954
231,Madhya Pradesh, BALAGHAT,Linseed,Rabi       ,14463.0,60099.0,0.24065292267758198
232,Madhya Pradesh, BARWANI,Wheat,Rabi       ,34868.0,42980.0,0.8112610516519311
233,Madhya Pradesh, BARWANI,Gram,Rabi       ,4475.0,42980.0,0.10411819450907399
234,Madhya Pradesh, BETUL,Wheat,Rabi       ,117620.0,169271.0,0.6948620850588701
235,Madhya Pradesh, BETUL,Gram,Rabi       ,38811.0,169271.0,0.22928322039805993
236,Madhya Pradesh, BHIND,Wheat,Rabi       ,94920.0,128893.0,0.736424786450777
237,Madhya Pradesh, BHIND,Gram,Rabi       ,15716.0,128893.0,0.12193059359313539
238,Madhya Pradesh, BHOPAL,Wheat,Rabi       ,82297.0,116363.0,0.7072437114890472
239,Madhya Pradesh, BHOPAL,Gram,Rabi       ,30482.0,116363.0,0.26195612007253166
240,Madhya Pradesh, BURHANPUR,Wheat,Rabi       ,11061.0,17263.0,0.6407345189132827
241,Madhya Pradesh, BURHANPUR,Sugarcane,Whole Year ,3030.0,17263.0,0.175519898047848
242,Madhya Pradesh, CHHATARPUR,Wheat,Rabi       ,176279.0,376276.0,0.4684832410252049
243,Madhya Pradesh, CHHATARPUR,Gram,Rabi       ,92367.0,376276.0,0.24547672453199249
244,Madhya Pradesh, CHHINDWARA,Wheat,Rabi       ,138574.0,207453.0,0.6679778070213495
245,Madhya Pradesh, CHHINDWARA,Gram,Rabi       ,44054.0,207453.0,0.2123565337690947
246,Madhya Pradesh, DAMOH,Gram,Rabi       ,135121.0,252154.0,0.535866970184887
247,Madhya Pradesh, DAMOH,Wheat,Rabi       ,82427.0,252154.0,0.32689150281177376
248,Madhya Pradesh, DATIA,Wheat,Rabi       ,136956.0,207033.0,0.6615177290576865
249,Madhya Pradesh, DATIA,Sesamum,Whole Year ,26324.0,207033.0,0.1271488120251361
250,Madhya Pradesh, DEWAS,Wheat,Rabi       ,169544.0,291666.0,0.5812950429600982
251,Madhya Pradesh, DEWAS,Gram,Rabi       ,112935.0,291666.0,0.3872065993293699
252,Madhya Pradesh, DHAR,Wheat,Rabi       ,166594.0,268186.0,0.6211882797759763
253,Madhya Pradesh, DHAR,Gram,Rabi       ,96472.0,268186.0,0.35972049249401533
254,Madhya Pradesh, DINDORI,Masoor,Rabi       ,39325.0,94645.0,0.4155000264144963
255,Madhya Pradesh, DINDORI,Wheat,Rabi       ,30298.0,94645.0,0.3201225632627186
256,Madhya Pradesh, GUNA,Wheat,Rabi       ,113743.0,195607.0,0.5814873700838927
257,Madhya Pradesh, GUNA,Gram,Rabi       ,78328.0,195607.0,0.4004355672343014
258,Madhya Pradesh, GWALIOR,Wheat,Rabi       ,115404.0,158788.0,0.7267803612363655
259,Madhya Pradesh, GWALIOR,Gram,Rabi       ,23281.0,158788.0,0.14661687281154748
260,Madhya Pradesh, HARDA,Wheat,Rabi       ,148339.0,174929.0,0.8479954724488221
261,Madhya Pradesh, HARDA,Gram,Rabi       ,25628.0,174929.0,0.1465051535194279
262,Madhya Pradesh, HOSHANGABAD,Wheat,Rabi       ,259950.0,283451.0,0.917089726266621
263,Madhya Pradesh, HOSHANGABAD,Gram,Rabi       ,19714.0,283451.0,0.06954993984850998
264,Madhya Pradesh, INDORE,Wheat,Rabi       ,118434.0,199557.0,0.5934845683188262
265,Madhya Pradesh, INDORE,Gram,Rabi       ,59579.0,199557.0,0.29855630220939383
266,Madhya Pradesh, JABALPUR,Wheat,Rabi       ,109232.0,216708.0,0.5040515347841334
267,Madhya Pradesh, JABALPUR,Gram,Rabi       ,60777.0,216708.0,0.28045572844565037
268,Madhya Pradesh, JHABUA,Wheat,Rabi       ,39065.0,56303.0,0.6938351419995382
269,Madhya Pradesh, JHABUA,Gram,Rabi       ,16722.0,56303.0,0.2970001598493864
270,Madhya Pradesh, KATNI,Wheat,Rabi       ,91899.0,156818.0,0.5860232881429428
271,Madhya Pradesh, KATNI,Gram,Rabi       ,33041.0,156818.0,0.21069647616982745
272,Madhya Pradesh, KHANDWA,Wheat,Rabi       ,105505.0,124950.0,0.8443777511004402
273,Madhya Pradesh, KHANDWA,Gram,Rabi       ,15559.0,124950.0,0.12452180872348939
274,Madhya Pradesh, KHARGONE,Wheat,Rabi       ,101916.0,115793.0,0.8801568315874017
275,Madhya Pradesh, KHARGONE,Gram,Rabi       ,12632.0,115793.0,0.10909122313093192
276,Madhya Pradesh, MANDLA,Wheat,Rabi       ,40709.0,111058.0,0.36655621387022996
277,Madhya Pradesh, MANDLA,Peas & beans (Pulses),Rabi       ,24711.0,111058.0,0.2225053575609141
278,Madhya Pradesh, MANDSAUR,Wheat,Rabi       ,86845.0,119324.0,0.7278083202038148
279,Madhya Pradesh, MANDSAUR,Gram,Rabi       ,25809.0,119324.0,0.21629345311923837
280,Madhya Pradesh, MORENA,Wheat,Rabi       ,100612.0,113028.0,0.890151112998549
281,Madhya Pradesh, MORENA,Gram,Rabi       ,5074.0,113028.0,0.044891531301978274
282,Madhya Pradesh, NARSINGHPUR,Gram,Rabi       ,111540.0,258482.0,0.4315194094753213
283,Madhya Pradesh, NARSINGHPUR,Wheat,Rabi       ,81995.0,258482.0,0.3172174464759635
284,Madhya Pradesh, NEEMUCH,Wheat,Rabi       ,42218.0,55329.0,0.7630356594191111
285,Madhya Pradesh, NEEMUCH,Gram,Rabi       ,11802.0,55329.0,0.21330586130239115
286,Madhya Pradesh, PANNA,Gram,Rabi       ,90086.0,261346.0,0.3447001293304661
287,Madhya Pradesh, PANNA,Wheat,Rabi       ,82540.0,261346.0,0.3158265288162053
288,Madhya Pradesh, RAISEN,Wheat,Rabi       ,232568.0,381074.0,0.6102961629499782
289,Madhya Pradesh, RAISEN,Gram,Rabi       ,117209.0,381074.0,0.30757543154347977
290,Madhya Pradesh, RAJGARH,Wheat,Rabi       ,165106.0,286850.0,0.5755830573470455
291,Madhya Pradesh, RAJGARH,Gram,Rabi       ,108324.0,286850.0,0.3776329091859857
292,Madhya Pradesh, RATLAM,Wheat,Rabi       ,103540.0,181568.0,0.5702546704265069
