,State,District,Crop,Season,Area (Hectare),TotalDistrictArea,TopTwoCropAreaPercent
87,Chhattisgarh, JANJGIRCHAMPA,Rice,Kharif     ,254022.0,260283.0,0.975945413261719
88,Chhattisgarh, JANJGIRCHAMPA,Urad,Kharif     ,1484.0,260283.0,0.0057014864589696596
89,Chhattisgarh, JASHPUR,Rice,Kharif     ,180614.0,242528.0,0.7447140124026916
90,Chhattisgarh, JASHPUR,Niger seed,Kharif     ,21508.0,242528.0,0.08868254387122311
91,Chhattisgarh, KABIRDHAM,Rice,Kharif     ,96516.0,154018.0,0.6266540274513368
92,Chhattisgarh, KABIRDHAM,Soyabean,Kharif     ,28707.0,154018.0,0.18638730537989065
93,Chhattisgarh, KANKER,Rice,Kharif     ,171869.0,216751.0,0.7929329045771415
94,Chhattisgarh, KANKER,Small millets,Kharif     ,18148.0,216751.0,0.08372741071552149
95,Chhattisgarh, KORBA,Rice,Kharif     ,109232.0,131530.0,0.830472135634456
96,Chhattisgarh, KORBA,Horse-gram,Kharif     ,5448.0,131530.0,0.04142020831749411
97,Chhattisgarh, KOREA,Rice,Kharif     ,68325.0,101198.0,0.6751615644577956
98,Chhattisgarh, KOREA,Small millets,Kharif     ,9326.0,101198.0,0.0921559714618866
99,Chhattisgarh, MAHASAMUND,Rice,Kharif     ,262841.0,285162.0,0.9217251948015514
100,Chhattisgarh, MAHASAMUND,Urad,Kharif     ,10500.0,285162.0,0.036821175331916596
101,Chhattisgarh, NARAYANPUR,Rice,Kharif     ,24099.0,32657.0,0.737942860642435
102,Chhattisgarh, NARAYANPUR,Small millets,Kharif     ,2962.0,32657.0,0.09070030927519368
103,Chhattisgarh, RAIGARH,Rice,Kharif     ,240135.0,278736.0,0.8615141208885827
104,Chhattisgarh, RAIGARH,Urad,Kharif     ,18394.0,278736.0,0.0659907582802365
105,Chhattisgarh, RAIPUR,Rice,Kharif     ,521918.0,541072.0,0.9645999053730372
106,Chhattisgarh, RAIPUR,Urad,Kharif     ,4544.0,541072.0,0.008398142945855634
107,Chhattisgarh, RAJNANDGAON,Rice,Kharif     ,269249.0,320153.0,0.8410010213866496
108,Chhattisgarh, RAJNANDGAON,Soyabean,Kharif     ,20145.0,320153.0,0.06292303992153751
109,Chhattisgarh, SURGUJA,Rice,Kharif     ,307674.0,464562.0,0.6622883490255337
110,Chhattisgarh, SURGUJA,Maize,Kharif     ,35793.0,464562.0,0.0770467666317951
111,Gujarat, AHMADABAD,Rice,Kharif     ,83700.0,132000.0,0.634090909090909
112,Gujarat, AHMADABAD,Castor seed,Kharif     ,19400.0,132000.0,0.14696969696969697
113,Gujarat, AMRELI,Groundnut,Kharif     ,234500.0,272700.0,0.8599193252658599
114,Gujarat, AMRELI,Sesamum,Kharif     ,16300.0,272700.0,0.05977264393105977
115,Gujarat, ANAND,Rice,Kharif     ,75200.0,124500.0,0.6040160642570281
116,Gujarat, ANAND,Bajra,Kharif     ,27400.0,124500.0,0.22008032128514057
117,Gujarat, BANAS KANTHA,Bajra,Kharif     ,111700.0,372800.0,0.2996244635193133
118,Gujarat, BANAS KANTHA,Castor seed,Kharif     ,90800.0,372800.0,0.24356223175965666
119,Gujarat, BHARUCH,Arhar/Tur,Kharif     ,64700.0,119300.0,0.5423302598491199
120,Gujarat, BHARUCH,Sugarcane,Whole Year ,17600.0,119300.0,0.14752724224643754
121,Gujarat, BHAVNAGAR,Groundnut,Kharif     ,93300.0,180100.0,0.5180455302609661
122,Gujarat, BHAVNAGAR,Bajra,Kharif     ,48000.0,180100.0,0.2665186007773459
123,Gujarat, DANG,Rice,Kharif     ,15800.0,39100.0,0.4040920716112532
124,Gujarat, DANG,Ragi,Kharif     ,5000.0,39100.0,0.1278772378516624
125,Gujarat, DOHAD,Maize,Kharif     ,118100.0,171200.0,0.6898364485981309
126,Gujarat, DOHAD,Rice,Kharif     ,29700.0,171200.0,0.17348130841121495
127,Gujarat, GANDHINAGAR,Castor seed,Kharif     ,23400.0,71800.0,0.32590529247910865
128,Gujarat, GANDHINAGAR,Rice,Kharif     ,10600.0,71800.0,0.14763231197771587
129,Gujarat, JAMNAGAR,Groundnut,Kharif     ,387000.0,423500.0,0.9138134592680047
130,Gujarat, JAMNAGAR,Bajra,Kharif     ,10100.0,423500.0,0.02384887839433294
131,Gujarat, JUNAGADH,Groundnut,Kharif     ,397900.0,430900.0,0.9234161058250174
132,Gujarat, JUNAGADH,Bajra,Kharif     ,14000.0,430900.0,0.03249013692271989
133,Gujarat, KACHCHH,Moong(Green Gram),Kharif     ,75400.0,352800.0,0.213718820861678
134,Gujarat, KACHCHH,Groundnut,Kharif     ,73600.0,352800.0,0.20861678004535147
135,Gujarat, KHEDA,Rice,Kharif     ,87100.0,197800.0,0.4403437815975733
136,Gujarat, KHEDA,Tobacco,Kharif     ,35400.0,197800.0,0.1789686552072801
137,Gujarat, MAHESANA,Castor seed,Kharif     ,45700.0,135400.0,0.3375184638109306
138,Gujarat, MAHESANA,Bajra,Kharif     ,30800.0,135400.0,0.2274741506646972
139,Gujarat, NARMADA,Arhar/Tur,Kharif     ,18300.0,51000.0,0.3588235294117647
140,Gujarat, NARMADA,Rice,Kharif     ,15000.0,51000.0,0.29411764705882354
141,Gujarat, NAVSARI,Rice,Kharif     ,59900.0,96300.0,0.6220145379023884
142,Gujarat, NAVSARI,Sugarcane,Whole Year ,25800.0,96300.0,0.26791277258566976
143,Gujarat, PANCH MAHALS,Maize,Kharif     ,112100.0,219500.0,0.5107061503416856
144,Gujarat, PANCH MAHALS,Rice,Kharif     ,61000.0,219500.0,0.27790432801822323
145,Gujarat, PATAN,Bajra,Kharif     ,62600.0,163700.0,0.3824068417837508
146,Gujarat, PATAN,Castor seed,Kharif     ,46800.0,163700.0,0.2858888210140501
147,Gujarat, PORBANDAR,Groundnut,Kharif     ,85800.0,87000.0,0.9862068965517241
148,Gujarat, PORBANDAR,Bajra,Kharif     ,300.0,87000.0,0.0034482758620689655
149,Gujarat, RAJKOT,Groundnut,Kharif     ,366500.0,437100.0,0.8384808968199496
150,Gujarat, RAJKOT,Sesamum,Kharif     ,19700.0,437100.0,0.045069778082818576
151,Gujarat, SABAR KANTHA,Maize,Kharif     ,88300.0,262000.0,0.3370229007633588
152,Gujarat, SABAR KANTHA,Groundnut,Kharif     ,57300.0,262000.0,0.21870229007633588
153,Gujarat, SURAT,Sugarcane,Whole Year ,101400.0,199300.0,0.5087807325639739
154,Gujarat, SURAT,Rice,Kharif     ,54600.0,199300.0,0.27395885599598596
155,Gujarat, SURENDRANAGAR,Sesamum,Kharif     ,60700.0,158500.0,0.38296529968454257
156,Gujarat, SURENDRANAGAR,Bajra,Kharif     ,39000.0,158500.0,0.24605678233438485
157,Gujarat, TAPI,Rice,Kharif     ,29400.0,96000.0,0.30625
158,Gujarat, TAPI,Jowar,Kharif     ,25300.0,96000.0,0.2635416666666667
159,Gujarat, VADODARA,Arhar/Tur,Kharif     ,72400.0,234800.0,0.3083475298126065
160,Gujarat, VADODARA,Rice,Kharif     ,52500.0,234800.0,0.22359454855195912
161,Gujarat, VALSAD,Rice,Kharif     ,58300.0,87000.0,0.6701149425287356
162,Gujarat, VALSAD,Ragi,Kharif     ,9300.0,87000.0,0.10689655172413794
163,Haryana, AMBALA,Rice,Kharif     ,82283.0,96692.0,0.8509804327141852
164,Haryana, AMBALA,Sugarcane,Whole Year ,9639.0,96692.0,0.09968766805940513
165,Haryana, BHIWANI,Bajra,Kharif     ,172121.0,204389.0,0.8421245761758216
166,Haryana, BHIWANI,Rice,Kharif     ,19028.0,204389.0,0.0930969866284389
167,Haryana, FARIDABAD,Rice,Kharif     ,9560.0,16856.0,0.5671570953962981
168,Haryana, FARIDABAD,Bajra,Kharif     ,3653.0,16856.0,0.21671808258186995
169,Haryana, FATEHABAD,Rice,Kharif     ,81385.0,90924.0,0.8950882055342924
170,Haryana, FATEHABAD,Bajra,Kharif     ,7818.0,90924.0,0.08598389864062293
171,Haryana, GURGAON,Bajra,Kharif     ,34217.0,40963.0,0.8353147962795694
172,Haryana, GURGAON,Rice,Kharif     ,4425.0,40963.0,0.10802431462539365
173,Haryana, HISAR,Bajra,Kharif     ,45706.0,101163.0,0.451805502011605
174,Haryana, HISAR,Rice,Kharif     ,43250.0,101163.0,0.42752785109180236
175,Haryana, JHAJJAR,Bajra,Kharif     ,30967.0,81054.0,0.38205393934907594
176,Haryana, JHAJJAR,Rice,Kharif     ,25954.0,81054.0,0.3202062822315987
177,Haryana, JIND,Rice,Kharif     ,108272.0,155403.0,0.6967175665849437
178,Haryana, JIND,Bajra,Kharif     ,44849.0,155403.0,0.28859803221302033
179,Haryana, KAITHAL,Rice,Kharif     ,158348.0,172380.0,0.9185984452952779
180,Haryana, KAITHAL,Bajra,Kharif     ,10883.0,172380.0,0.06313377421974707
181,Haryana, KARNAL,Rice,Kharif     ,171517.0,182548.0,0.9395720577601507
182,Haryana, KARNAL,Sugarcane,Whole Year ,8000.0,182548.0,0.04382409010232925
183,Haryana, KURUKSHETRA,Rice,Kharif     ,117969.0,138388.0,0.8524510795733734
184,Haryana, KURUKSHETRA,Sugarcane,Whole Year ,13833.0,138388.0,0.09995808885163454
185,Haryana, MAHENDRAGARH,Bajra,Kharif     ,102969.0,103324.0,0.9965642057992334
186,Haryana, MAHENDRAGARH,Moong(Green Gram),Kharif     ,194.0,103324.0,0.001877588943517479
187,Haryana, MEWAT,Bajra,Kharif     ,25597.0,41865.0,0.6114176519765914
188,Haryana, MEWAT,Jowar,Kharif     ,9783.0,41865.0,0.23367968470082406
189,Haryana, PALWAL,Rice,Kharif     ,30738.0,48186.0,0.6379031253891172
190,Haryana, PALWAL,Jowar,Kharif     ,7464.0,48186.0,0.15489976341676007
191,Haryana, PANCHKULA,Rice,Kharif     ,8415.0,16859.0,0.4991399252624711
192,Haryana, PANCHKULA,Maize,Kharif     ,6190.0,16859.0,0.3671629396761374
193,Haryana, PANIPAT,Rice,Kharif     ,76960.0,81372.0,0.9457798751413262
194,Haryana, PANIPAT,Sugarcane,Whole Year ,3960.0,81372.0,0.04866538858575432
195,Haryana, REWARI,Bajra,Kharif     ,58603.0,61013.0,0.9605002212643207
196,Haryana, REWARI,Rice,Kharif     ,2079.0,61013.0,0.03407470539065445
197,Haryana, ROHTAK,Rice,Kharif     ,35056.0,87349.0,0.4013325853759058
198,Haryana, ROHTAK,Jowar,Kharif     ,21024.0,87349.0,0.2406896472770152
199,Haryana, SIRSA,Rice,Kharif     ,61374.0,66862.0,0.9179204929556399
200,Haryana, SIRSA,Bajra,Kharif     ,2950.0,66862.0,0.04412072627202297
201,Haryana, SONIPAT,Rice,Kharif     ,90214.0,123135.0,0.732643034068299
202,Haryana, SONIPAT,Bajra,Kharif     ,12521.0,123135.0,0.10168514232346612
203,Haryana, YAMUNANAGAR,Rice,Kharif     ,73525.0,103454.0,0.7107023411371237
204,Haryana, YAMUNANAGAR,Sugarcane,Whole Year ,25373.0,103454.0,0.24525876234848337
205,Madhya Pradesh, ALIRAJPUR,Urad,Kharif     ,54620.0,192514.0,0.2837196255856717
206,Madhya Pradesh, ALIRAJPUR,Maize,Whole Year ,38269.0,192514.0,0.19878554286960948
207,Madhya Pradesh, ANUPPUR,Rice,Whole Year ,97064.0,178250.0,0.5445385694249649
208,Madhya Pradesh, ANUPPUR,Small millets,Kharif     ,15817.0,178250.0,0.08873492286115008
209,Madhya Pradesh, ASHOKNAGAR,Gram,Whole Year ,132722.0,391878.0,0.3386819367252053
210,Madhya Pradesh, ASHOKNAGAR,Wheat,Whole Year ,109105.0,391878.0,0.27841573142661746
211,Madhya Pradesh, BALAGHAT,Rice,Whole Year ,247791.0,325027.0,0.7623705107575678
212,Madhya Pradesh, BALAGHAT,Linseed,Whole Year ,15659.0,325027.0,0.04817753602008448
213,Madhya Pradesh, BARWANI,Jowar,Kharif     ,45200.0,195091.0,0.2316867513109267
214,Madhya Pradesh, BARWANI,Maize,Whole Year ,31887.0,195091.0,0.16344680174892742
215,Madhya Pradesh, BETUL,Soyabean,Whole Year ,210304.0,585277.0,0.3593238757032995
216,Madhya Pradesh, BETUL,Wheat,Whole Year ,116695.0,585277.0,0.19938422319687943
217,Madhya Pradesh, BHIND,Wheat,Whole Year ,84642.0,180400.0,0.46919068736141906
218,Madhya Pradesh, BHIND,Bajra,Whole Year ,33206.0,180400.0,0.18406873614190689
219,Madhya Pradesh, BHOPAL,Soyabean,Whole Year ,103292.0,224457.0,0.46018613810217546
220,Madhya Pradesh, BHOPAL,Wheat,Whole Year ,72028.0,224457.0,0.32089888040916525
221,Madhya Pradesh, BURHANPUR,Soyabean,Whole Year ,15068.0,55792.0,0.27007456266131347
222,Madhya Pradesh, BURHANPUR,Jowar,Kharif     ,11488.0,55792.0,0.20590765701175795
223,Madhya Pradesh, CHHATARPUR,Wheat,Whole Year ,142689.0,508786.0,0.28044993376390076
224,Madhya Pradesh, CHHATARPUR,Gram,Whole Year ,91756.0,508786.0,0.1803430125828934
225,Madhya Pradesh, CHHINDWARA,Soyabean,Whole Year ,157217.0,565150.0,0.27818632221534106
226,Madhya Pradesh, CHHINDWARA,Wheat,Whole Year ,111114.0,565150.0,0.19660974962399363
227,Madhya Pradesh, DAMOH,Gram,Whole Year ,151379.0,448486.0,0.3375333901169713
228,Madhya Pradesh, DAMOH,Soyabean,Whole Year ,90993.0,448486.0,0.2028892763653715
229,Madhya Pradesh, DATIA,Wheat,Whole Year ,123889.0,235801.0,0.5253964147734742
230,Madhya Pradesh, DATIA,Sesamum,Whole Year ,41914.0,235801.0,0.1777515786616681
231,Madhya Pradesh, DEWAS,Soyabean,Whole Year ,306593.0,577833.0,0.5305910185122691
232,Madhya Pradesh, DEWAS,Gram,Whole Year ,137658.0,577833.0,0.23823146133917586
233,Madhya Pradesh, DHAR,Soyabean,Whole Year ,268058.0,624470.0,0.42925680977468894
234,Madhya Pradesh, DHAR,Wheat,Whole Year ,158890.0,624470.0,0.25443976492065273
235,Madhya Pradesh, DINDORI,Rice,Whole Year ,69269.0,250932.0,0.2760468971673601
236,Madhya Pradesh, DINDORI,Small millets,Kharif     ,42225.0,250932.0,0.16827267945100666
237,Madhya Pradesh, GUNA,Soyabean,Whole Year ,188948.0,388776.0,0.4860073667098792
238,Madhya Pradesh, GUNA,Gram,Whole Year ,83644.0,388776.0,0.21514702553655576
239,Madhya Pradesh, GWALIOR,Wheat,Whole Year ,83400.0,184919.0,0.4510082793006668
240,Madhya Pradesh, GWALIOR,Sesamum,Whole Year ,24064.0,184919.0,0.13013265267495497
241,Madhya Pradesh, HARDA,Soyabean,Whole Year ,172778.0,332725.0,0.5192816890825757
242,Madhya Pradesh, HARDA,Wheat,Whole Year ,131290.0,332725.0,0.3945901269817417
243,Madhya Pradesh, HOSHANGABAD,Wheat,Whole Year ,232477.0,515616.0,0.45087235462049274
244,Madhya Pradesh, HOSHANGABAD,Soyabean,Whole Year ,214734.0,515616.0,0.4164610873207969
245,Madhya Pradesh, INDORE,Soyabean,Whole Year ,226819.0,421501.0,0.5381220922370291
246,Madhya Pradesh, INDORE,Wheat,Whole Year ,101511.0,421501.0,0.24083216884420203
247,Madhya Pradesh, JABALPUR,Wheat,Whole Year ,95395.0,347964.0,0.2741519237622283
248,Madhya Pradesh, JABALPUR,Gram,Whole Year ,66531.0,347964.0,0.19120081387729765
249,Madhya Pradesh, JHABUA,Maize,Whole Year ,68358.0,186575.0,0.36638349189334046
250,Madhya Pradesh, JHABUA,Soyabean,Whole Year ,43683.0,186575.0,0.23413104649604716
251,Madhya Pradesh, KATNI,Rice,Whole Year ,69608.0,210733.0,0.33031371451077907
252,Madhya Pradesh, KATNI,Wheat,Whole Year ,66642.0,210733.0,0.31623903233001
253,Madhya Pradesh, KHANDWA,Soyabean,Whole Year ,154441.0,301808.0,0.5117193712558978
254,Madhya Pradesh, KHANDWA,Wheat,Whole Year ,72002.0,301808.0,0.23856889148067645
255,Madhya Pradesh, KHARGONE,Wheat,Whole Year ,82828.0,260086.0,0.3184638927124105
256,Madhya Pradesh, KHARGONE,Jowar,Kharif     ,54972.0,260086.0,0.21136085756249856
257,Madhya Pradesh, MANDLA,Rice,Whole Year ,110841.0,256657.0,0.4318643169677819
258,Madhya Pradesh, MANDLA,Small millets,Kharif     ,36052.0,256657.0,0.14046762800157409
259,Madhya Pradesh, MANDSAUR,Soyabean,Whole Year ,262564.0,434738.0,0.6039591662104532
260,Madhya Pradesh, MANDSAUR,Wheat,Whole Year ,63723.0,434738.0,0.14657793889653079
261,Madhya Pradesh, MORENA,Bajra,Whole Year ,91537.0,195281.0,0.46874503919992216
262,Madhya Pradesh, MORENA,Wheat,Whole Year ,81506.0,195281.0,0.4173780347294412
263,Madhya Pradesh, NARSINGHPUR,Gram,Whole Year ,128950.0,400542.0,0.3219387729626356
264,Madhya Pradesh, NARSINGHPUR,Soyabean,Whole Year ,79677.0,400542.0,0.19892295939002652
265,Madhya Pradesh, NEEMUCH,Soyabean,Whole Year ,120011.0,205187.0,0.5848859820553933
266,Madhya Pradesh, NEEMUCH,Maize,Whole Year ,30055.0,205187.0,0.14647614127600678
267,Madhya Pradesh, PANNA,Gram,Whole Year ,99368.0,332935.0,0.2984606604892847
268,Madhya Pradesh, PANNA,Wheat,Whole Year ,68249.0,332935.0,0.2049919653986514
269,Madhya Pradesh, RAISEN,Wheat,Whole Year ,185266.0,567811.0,0.3262811040997797
270,Madhya Pradesh, RAISEN,Gram,Whole Year ,144768.0,567811.0,0.2549580758386153
271,Madhya Pradesh, RAJGARH,Soyabean,Whole Year ,292054.0,600718.0,0.4861748773967153
272,Madhya Pradesh, RAJGARH,Gram,Whole Year ,129782.0,600718.0,0.21604479972299814
273,Madhya Pradesh, RATLAM,Soyabean,Whole Year ,208186.0,426115.0,0.4885676401910282
274,Madhya Pradesh, RATLAM,Gram,Whole Year ,79014.0,426115.0,0.1854288161646504
275,Madhya Pradesh, REWA,Wheat,Whole Year ,155731.0,471323.0,0.3304124772183831
276,Madhya Pradesh, REWA,Rice,Whole Year ,124866.0,471323.0,0.26492660022956654
277,Madhya Pradesh, SAGAR,Soyabean,Whole Year ,308548.0,789993.0,0.39057054935929814
278,Madhya Pradesh, SAGAR,Gram,Whole Year ,186252.0,789993.0,0.23576411436557032
279,Madhya Pradesh, SATNA,Wheat,Whole Year ,143238.0,461239.0,0.31055049551317215
280,Madhya Pradesh, SATNA,Gram,Whole Year ,90463.0,461239.0,0.19613042262254493
281,Madhya Pradesh, SEHORE,Soyabean,Whole Year ,284444.0,616678.0,0.46125206347559017
282,Madhya Pradesh, SEHORE,Wheat,Whole Year ,192079.0,616678.0,0.3114737350773013
283,Madhya Pradesh, SEONI,Rice,Whole Year ,116827.0,494680.0,0.2361668149106493
284,Madhya Pradesh, SEONI,Soyabean,Whole Year ,113239.0,494680.0,0.2289136411417482
285,Madhya Pradesh, SHAHDOL,Rice,Whole Year ,101223.0,186981.0,0.5413544691706644
286,Madhya Pradesh, SHAHDOL,Wheat,Whole Year ,24140.0,186981.0,0.1291040266123296
287,Madhya Pradesh, SHAJAPUR,Soyabean,Whole Year ,340534.0,656483.0,0.5187247803827365
288,Madhya Pradesh, SHAJAPUR,Gram,Whole Year ,151994.0,656483.0,0.23152770140277815
289,Madhya Pradesh, SHEOPUR,Wheat,Whole Year ,47120.0,128007.0,0.36810486926496205
290,Madhya Pradesh, SHEOPUR,Sesamum,Whole Year ,27605.0,128007.0,0.21565226901653817
